Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating
15.0,2011.0,10.0,322.0,0.6814173478550671,0.4498181241366517,0.12267925472823826,88.0,39.0,8.138531614136554,305.3512746452034,6.0
28.0,2001.0,0.0,73.0,1.1993962032448309,0.7576052539368474,0.3,97.0,56.0,8.5,224.17229341854545,6.0
18.0,2008.0,1.0,576.0,1.1608585648300718,0.6722465975274874,0.17574339272596617,93.0,81.0,8.9,359.8804434679914,0.0
21.0,2011.0,9.0,576.0,1.3299501234835631,0.8684583477773922,0.1815642243241662,85.0,73.0,8.2,445.83948893629713,7.0
15.0,2010.0,10.0,322.0,0.9374551609666568,0.6721278732415055,0.0851633487796839,88.0,58.0,6.4,384.0601115929967,6.0
20.0,2014.0,0.0,73.0,0.9388320242248867,0.688085359616184,0.38,97.0,66.0,8.3,471.2758329240314,6.0
19.0,2005.0,6.0,576.0,1.055704011007947,0.6082627024466349,0.19853917044920344,86.0,57.0,8.7,242.0,7.0
0.0,2007.0,10.0,404.0,1.2398435391480973,0.7476902075705745,0.13,94.0,86.0,7.8,393.2152124516724,6.0
29.0,1996.0,7.0,576.0,1.7792282880456582,1.0295048339759871,0.3008057968875999,87.88999074197756,40.37597410511944,9.275589871807597,518.7519371426679,4.985792226271837
19.0,2009.0,0.0,576.0,1.0131175643403694,0.6358271798917725,0.1699736387818067,81.25930794331231,52.592134049752985,8.464322930469734,376.87538879157364,5.250489195337828
21.0,2014.0,11.0,576.0,0.7633368546750319,0.5245535793054428,0.14583688516772675,80.84370436338622,61.94141446042795,7.674014861169823,395.5496434672241,5.070492399381465
28.0,2004.0,9.0,321.0,0.532699784120517,0.01,0.20731756700047121,89.0,74.0,8.5,272.0,7.0
18.0,2007.0,7.0,576.0,1.309832084942414,0.7884998377546273,0.1921702710312907,97.0,73.0,8.9,389.3591600078071,7.0
22.0,1992.0,3.0,576.0,1.3747044553651122,0.675850268540624,0.29323237962519144,88.10113255089783,34.302385095994396,9.85681046069935,84.47441708433325,4.923987443913699
0.0,2008.0,0.0,73.0,1.1966449367527048,0.7743436761739027,0.14,98.0,86.0,7.9,396.63256001459376,6.0
23.0,1997.0,9.0,321.0,1.1590685145237956,0.6792073365501787,0.23055646427207677,96.0,16.0,8.7,138.0,7.0
21.0,2011.0,7.0,576.0,1.1792113061015854,0.7508899460581597,0.17006401221872203,90.0,82.0,8.4,453.3154401854772,7.0
15.0,2010.0,9.0,321.0,1.0023629987683051,0.6632312526204789,0.1263577781777414,84.0,82.0,7.5,396.4377202428077,7.0
15.0,2009.0,10.0,322.0,1.152795340291057,0.8170417302119208,0.38,94.0,67.0,6.3,435.8079121165938,6.0
30.0,1993.0,7.0,576.0,1.4819956925350866,0.7812264230845676,0.31324224783979204,87.23183893312739,33.037037629314,9.63019036366029,224.23322777655994,4.635279276477656
15.0,2008.0,0.0,73.0,1.1108455652561489,0.7702219775019863,0.07481200378735409,98.0,64.0,7.5,377.11636821479624,6.0
2.0,2004.0,11.0,576.0,1.2445070147683737,0.6935282629611406,0.18423800818870184,85.00741175828745,56.01066244789445,8.561018198439726,414.3832350531884,5.17302955561413
19.0,2004.0,7.0,576.0,0.9634092486359762,0.5558554093735877,0.19254763747374604,84.01662161833309,49.88404598181751,8.163605760548947,183.56917325691757,5.309737175502626
0.0,2013.0,10.0,322.0,0.2592814311158449,0.20922311192594556,0.04,73.0,29.0,7.025114057849976,176.8655187816912,6.0
21.0,2012.0,7.0,576.0,0.9611928206370379,0.6622188879563176,0.14314329311271656,78.0,70.0,7.2,424.0,7.0
29.0,1996.0,9.0,576.0,1.3989666363476019,0.7547046722311697,0.2949322504704597,85.7678495688263,36.847101174058935,9.388925882572735,278.8565784675957,4.488665079881166
0.0,2010.0,10.0,404.0,0.9232705856247136,0.5774029162295751,0.08,91.0,62.347803290499314,7.9,344.13442342928465,6.0
0.0,2012.0,10.0,404.0,1.028565302797638,0.6818575611906779,0.04,87.0,87.0,7.0,446.24408154607227,6.0
23.0,1999.0,9.0,321.0,0.9522808233513018,0.5138190702215191,0.2255299659997938,93.0,23.0,9.0,135.0,0.0
18.0,2010.0,5.0,495.0,0.24962314015402143,0.17982511740175688,0.01,74.0,24.0,7.3,24.0,2.0
15.0,2013.0,10.0,322.0,0.12718103728479946,0.14203263373105912,0.38,71.0,10.0,7.199458319559696,142.65993159104983,6.0
0.0,2007.0,10.0,322.0,1.0573537398519974,0.6200201323623311,0.13,94.0,70.0,8.4,327.2692892484338,6.0
0.0,2013.0,5.0,404.0,0.7883995799341577,0.5404869575763014,0.02,82.27703272062178,70.10902672171324,7.073719379917307,357.2116353537931,5.4880351651738515
21.0,2012.0,6.0,576.0,1.5178484590349797,1.1480378869295071,0.1769333761331815,88.0,70.0,8.7,496.64216332579235,7.0
19.0,2007.0,5.0,576.0,0.538070312301457,0.32614368179008313,0.1662179576292111,72.0,27.0,7.8,85.0,7.0
0.0,2011.0,11.0,406.0,1.1714120744636887,0.7144927566032919,0.1,96.0,89.0,8.4,475.3683359754359,6.0
20.0,2015.0,2.0,248.0,1.12,0.7368485534786426,0.06,82.0,42.0,7.312088150787204,385.7585599220183,7.0
12.0,2004.0,10.0,404.0,1.3956238540782806,0.8321390556893027,0.05,95.0,91.0,8.2,377.48141923124786,6.0
18.0,2010.0,5.0,576.0,1.75,0.8022633187929005,0.1306547103712763,68.0,42.0,7.4,54.0,7.0
18.0,2007.0,5.0,576.0,0.6569375289266759,0.4490079099065971,0.14074862507334096,62.0,41.0,6.3,190.0,7.0
15.0,2012.0,0.0,248.0,1.06,0.7571460266466605,0.13,88.0,37.0,6.6,348.0,7.0
29.0,1997.0,10.0,576.0,1.825745369742421,1.0965760937505502,0.13,85.34452548257383,39.376908168861064,8.759483319556523,614.4736239533959,4.6983397226920935
19.0,2012.0,11.0,576.0,0.878974604515129,0.570551653208156,0.16567572069178738,78.25221226721078,55.3144981724904,7.998878835830567,460.42223476307845,4.441557148065126
28.0,2001.0,11.0,321.0,1.0167431078444764,0.5668504871413704,0.22189059745547368,92.0,53.0,8.7,191.08306312614877,0.0
18.0,2007.0,2.0,124.0,1.2572246623771832,0.8867744277556593,0.13765833433456898,81.03227362356108,41.27968964362617,7.406128713286677,259.4052370700083,4.4553864659817055
20.0,2015.0,10.0,248.0,0.5634813171922488,0.4680499391830404,0.22,78.5764918745453,56.315419829817984,6.700298887671977,384.19486363005126,4.416501971648385
23.0,1999.0,11.0,488.0,1.6595477601328241,1.0050699195425201,0.2621386076413348,90.0,24.0,8.6,168.6547603429717,0.0
19.0,2008.0,11.0,576.0,0.7622151328896152,0.44461402401252936,0.18491942469113276,83.0,46.0,8.5,203.0,7.0
1.0,2005.0,0.0,73.0,1.2458913813591508,0.8029046757470271,0.24,88.0,65.0,7.6,451.0,6.0
20.0,2014.0,10.0,322.0,0.6534990822444229,0.5844984140726908,0.14,83.0,39.0,5.7,368.2509164754956,6.0
29.0,1998.0,0.0,576.0,1.2113091620451328,0.6791709117549996,0.25507832315112466,82.63771202216543,32.64994269365661,8.92113557125272,180.147548631081,4.8884316185295145
20.0,2016.0,2.0,248.0,0.66,0.5538356795352977,0.08,85.0,41.0,7.434345465989395,398.0,7.0
23.0,1997.0,7.0,321.0,1.1895386053535688,0.6633391620567517,0.23948372477364188,84.0657042484072,32.381414712082915,8.833797014644688,233.7147794525372,4.059566319329862
21.0,2014.0,1.0,576.0,1.575444543206416,0.8985206588589838,0.13544293918534045,76.55846746356787,55.81028895007012,7.771482741259604,530.6743262707969,4.8631182937573865
18.0,2010.0,7.0,576.0,1.3319120015950787,0.8125130614954355,0.182802124834609,97.0,87.0,9.1,481.28362528908474,7.0
4.0,1998.0524944864676,7.0,576.0,1.6694045886666373,1.18,0.21528467278612773,89.12303324006803,35.21581767514499,9.632423085219656,72.38110207566206,5.018457371275863
14.0,2015.0,10.0,322.0,0.627584316134957,0.4838510847510271,0.01,79.16455030759874,64.36760236622558,6.965695388562466,390.4850225094415,4.463948280769239
0.0,2011.0,10.0,248.0,0.6876853138405323,0.46009299501625733,0.06,84.0,57.0,7.4,299.87298672794714,6.0
28.0,2003.0,9.0,248.0,0.8504688128803721,0.5261217832007965,0.08,85.0,33.0,8.6,171.0,7.0
15.0,2011.0,10.0,248.0,0.6185005873119138,0.4449039350483863,0.35,85.0,38.0,7.5,286.29213576026814,6.0
20.0,2015.0,11.0,406.0,0.8390802404316702,0.6604991882109417,0.24,87.0,58.0,6.5,467.42608593058685,6.0
23.0,1998.0,1.0,321.0,1.374515285225776,0.8186065460073122,0.2322246699773327,96.0,15.0,9.1,367.0,0.0
18.0,2006.0,0.0,576.0,1.1881371797956533,0.6588457974861273,0.16145071651351373,95.0,73.0,9.0,325.77520511304465,0.0
21.0,2016.0,11.0,576.0,0.6146712494234947,0.4449756183427187,0.13243183612762977,76.3924499923802,60.62241964024861,7.49670403727454,395.3472330114091,4.443689682833961
23.0,1998.0,7.0,321.0,1.4520436316345808,0.8913701035796331,0.24422187342478274,91.0,12.0,8.9,432.0,7.0
8.0,2014.0,9.0,576.0,0.9736759293883139,0.5796528410273858,0.14543858725027015,88.0,82.0,9.1,455.1593903690009,7.0
25.0,2001.0,1.0,576.0,1.6833749294962814,1.04,0.2497489467180376,92.0,38.0,9.1,568.0,0.0
25.0,2003.0,9.0,576.0,1.411872239173455,0.8661557133388094,0.23730506342743318,81.6725837400208,43.93193443803284,8.317191181630903,530.3973232449716,4.636476983303634
28.0,2004.0,9.0,248.0,0.7388287110137313,0.44899294618300356,0.08,82.0,39.0,8.6,132.0,7.0
28.0,2002.0,10.0,248.0,0.7654381171454432,0.44262013420815105,0.17,88.0,29.0,8.5,135.0,0.0
23.0,1996.0,7.0,321.0,1.1770124856828517,0.6507865883974651,0.24170248120015891,83.95934646230859,29.36016979756505,8.748051190377495,195.3242307238761,4.108255670878364
0.0,2008.0,10.0,404.0,1.2308187810820357,0.7540110671894373,0.06,93.0,90.0,7.7,415.45631225658144,6.0
15.0,2011.0,0.0,321.0,0.8081040612353334,0.5274699639231919,0.19,92.0,56.629864243903285,8.3,322.45734644109325,0.0
15.0,2007.0,10.0,322.0,0.9206548484883612,0.5744077961590976,0.28,94.0,44.0,8.4,280.7955383017834,6.0
15.0,2009.0,0.0,321.0,0.9086099121510571,0.5590211559267422,0.21,96.0,56.44968652952821,8.8,306.0395580168697,0.0
15.0,2011.0,2.0,248.0,0.84,0.5763726040328248,0.11,78.38231160357253,44.05917250116272,6.69341945266234,264.723189244105,4.995691669201086
19.0,2005.0,5.0,576.0,1.66,0.7953491176758831,0.15907909073594695,74.0,45.0,7.4,27.0,7.0
4.0,1998.0443786848548,0.0,576.0,1.4190910480555843,0.93,0.21253320552882116,87.54679692033153,25.38992397400989,9.982816785971465,26.51900533537264,5.039289035426618
15.0,2010.0,0.0,73.0,1.0032551950367932,0.6614022444733418,0.17,95.0,73.0,8.8,381.7587663617451,6.0
15.0,2013.0,2.0,248.0,0.78,0.6737418393334655,0.07,86.0,37.0,7.5287219441388515,576.0,7.0
15.0,2012.0,0.0,495.0,0.7769987788755159,0.5839996065545376,0.16,85.0,41.0,6.9,295.6196249229324,6.0
18.0,2010.0,7.0,576.0,1.058281360100878,0.6435238811089494,0.17138889140041869,87.0,77.0,8.6,368.0,7.0
12.0,2001.0,10.0,404.0,1.8455299868662038,0.9836276343449732,0.08,97.0,68.0,8.6,343.1107587034203,6.0
15.0,2011.0,11.0,406.0,0.7054628873263482,0.567266220740847,0.25,92.0,16.0,6.4,291.8731429826439,6.0
2.0,2004.0,11.0,576.0,0.8149675220901997,0.40041083293581003,0.19013509114271976,76.0,28.0,9.0,222.0,7.0
28.0,2002.0,11.0,321.0,1.7404807260016995,1.2,0.24211445760234618,85.0,46.0,8.8,597.0,7.0
22.0,2000.0,11.0,576.0,1.05821078860032,0.5725951930170208,0.24045407938816332,81.39376255752671,36.86824582445706,8.56557157450655,201.75467012904846,4.381197216631444
0.0,2009.0,10.0,404.0,1.617427611143654,0.888440655824092,0.06,83.0,62.98012150465661,7.1,411.70310608555883,6.0
0.0,2010.0,0.0,73.0,0.8218386973971903,0.5154582483837915,0.09,95.0,58.18594624495972,9.0,296.489307257536,6.0
25.0,2002.0,7.0,576.0,1.8315698016503674,1.0214653806248695,0.23230907196861317,92.0,61.0,8.6,439.0,7.0
23.0,1999.0,0.0,285.0,0.8973109852351797,0.5336877695376332,0.02,87.0,22.0,8.1,78.0,0.0
0.0,2011.0,10.0,404.0,0.9165584011762817,0.5859583831913513,0.07,91.0,64.01655140186585,7.8,368.34826948509726,6.0
0.0,2010.0,2.0,404.0,0.3892088760473271,0.22159532342356236,0.03,73.0,51.0,7.4,95.0,2.0
0.0,2006.0,10.0,404.0,1.2532962426552245,0.7264826340665094,0.07,94.0,88.0,8.3,369.6901854520838,6.0
20.0,2014.0,2.0,248.0,0.8,0.6807900797163295,0.05,82.0,47.0,5.7,369.65495928207383,7.0
28.0,2001.0,0.0,177.0,1.1041560381136009,0.690247013415366,0.19061458324272706,96.0,42.0,8.7,167.25064445877797,6.0
24.0,1992.0,7.0,124.0,1.7295280252796061,1.2,0.16,85.24523913309997,25.298068786385556,9.169444527009162,190.41091015162965,3.2870824416326805
23.0,1998.0,0.0,177.0,0.9169522619495751,0.509317723679791,0.20729724954682283,94.0,20.0,9.4,7.357736759120598,6.0
15.0,2008.0,0.0,177.0,1.1446539130019104,0.7245335391322127,0.13186948809540766,94.0,82.0,8.7,372.7423008496189,6.0
15.0,2013.0,0.0,142.0,0.8421245372543922,0.5688441473525367,0.28,95.0,59.98033130852377,9.1,392.0830658224513,6.0
15.0,2008.0,7.0,321.0,1.3338318855628586,0.9109221632810014,0.17,95.0,85.0,6.8,459.0179581255434,7.0
23.0,1998.0,0.0,342.0,1.88,1.035991649832349,0.23602309733977478,89.0,13.0,9.2,364.0,6.0
19.0,2009.0,11.0,576.0,0.63,0.67,0.17966405219955917,87.0,65.0,8.8,197.0,2.0
23.0,1996.0,1.0,321.0,1.0224323633726016,0.5597628997989892,0.22927092013196315,89.0,8.0,8.9,102.0,0.0
20.0,2014.0,10.0,322.0,0.4758863102780353,0.40771349914771804,0.16,76.0,51.04013390079558,6.1,328.0954827715177,0.0
19.0,2006.0,6.0,531.0,0.4696370710139419,0.2876275418306449,0.07,67.0,35.0,7.2,21.0,7.0
4.0,1998.8633647530203,4.0,576.0,1.1656685717481352,0.69,0.2120516135711803,86.1444047720152,26.991537841051013,9.809114748745458,17.56004840756941,4.735815647808495
15.0,2009.0,0.0,495.0,1.0989225568418917,0.6801655045782162,0.21,91.0,70.0,8.6,345.6922683172088,6.0
0.0,2007.0,3.0,495.0,0.9795346730496348,0.570123909698049,0.07,81.0,77.0,7.7,254.591703602724,6.0
0.0,2009.0,9.0,404.0,1.3219310015220103,0.8174013782349432,0.1,92.0,90.0,8.0,516.0,7.0
2.0,2001.0,7.0,576.0,1.5313198273098294,0.7290136359131738,0.1554549021981284,84.0,19.0,7.8,41.0,7.0
1.0,2008.0,11.0,172.0,0.47,0.55,0.11267093341170842,81.0,48.0,8.7,124.0,0.0
15.0,2011.0,0.0,422.0,0.8024302982262626,0.5223013534194232,0.11,96.0,42.0,8.6,297.89274704315176,0.0
2.0,2001.0,9.0,576.0,0.9997556627144206,0.5482085184156471,0.17536033701001763,93.0,24.0,8.3,108.0,7.0
2.0,2001.0,7.0,576.0,1.6015644964876472,1.11,0.18216158756561995,82.46158253588311,47.41071095588768,8.403504132830932,275.0461017804919,4.993562200924476
29.0,1999.0,8.0,576.0,1.6784462908296263,0.8361821037287944,0.25478644706755205,81.17237686417621,33.61858603344217,8.71239129941415,215.47086507606582,4.316463219278868
28.0,2001.0,7.0,413.0,1.2617451856654895,1.0263688853770239,0.24,66.0,22.0,7.1,156.0,7.0
22.0,1996.3808973771133,4.0,576.0,1.4169445351105594,0.96,0.26199543955526927,83.86122592126509,18.491620455979046,9.775243031690252,6.651921546879748,4.323687417349346
15.0,2009.0,11.0,9.0,1.74,1.21,0.10417955909723275,83.0,83.0,7.3,473.6569078007742,0.0
22.0,1999.0,5.0,576.0,1.5549243123810044,1.12,0.2321092533881739,81.22526839876258,35.17011473662296,8.700458977383846,146.9339698808617,4.568959171711839
23.0,2000.0,11.0,488.0,1.62,0.77,0.23212127213474965,94.0,22.0,8.9,153.61724681332998,0.0
0.0,2012.0,0.0,495.0,0.8591967468618122,0.6042813032515122,0.03,84.0,61.0,6.7,320.81940799348376,6.0
28.0,2003.0,11.0,248.0,1.4085182888587866,1.08,0.1701157682913319,85.0,45.0,6.6,400.0,0.0
29.0,1999.0,7.0,576.0,1.2573858233870965,0.79,0.2568975420487867,80.80667769697806,33.773596170454766,8.8385893731147,166.1807371578907,4.216312716426465
14.0,2014.0,10.0,322.0,0.7108749476307423,0.6148425610190849,0.01,81.0,53.0,5.4,387.6366330871897,6.0
0.0,2009.0,0.0,495.0,1.1005515227159606,0.6356217745824244,0.08,90.0,82.0,8.8,337.1452410126076,6.0
28.0,1998.8715367677682,2.0,248.0,0.7369304632516815,0.26,0.01,94.0,29.0,8.5,140.0,7.0
21.0,2013.0,6.0,576.0,0.97,0.6339145963030743,0.14155842633413052,75.60826507139853,48.977012550387826,7.398296358363595,420.2190796449868,4.759600432246753
8.0,2012.0,7.0,576.0,1.6568831040689815,0.9011640384453354,0.13088333972728527,84.0,70.0,8.1,485.916475025595,7.0
28.0,2004.0,11.0,9.0,0.65,0.75,0.18316547725759413,89.0,63.0,8.8,245.0,0.0
2.0,2003.0,7.0,576.0,1.700841023392428,0.8614141488095761,0.1680395464026354,81.59149518501215,49.33303733998537,8.155120080249787,343.6388403073215,5.048866562781257
19.0,2007.0,4.0,576.0,1.21,0.6339905566353181,0.1741924745390957,85.0,72.0,8.6,147.0,7.0
0.0,2012.0,0.0,248.0,1.09,0.7932561567244507,0.03,90.0,48.0,6.1,403.0,7.0
28.0,2003.0,10.0,248.0,1.0353115702434224,0.8934423334473776,0.13,68.0,30.0,7.6,100.0,0.0
0.0,2010.0,11.0,404.0,1.4812298251054443,1.08,0.05,80.0,88.0,6.5,604.0,6.0
19.0,2008.0,2.0,124.0,1.63,0.943886352387767,0.09684104128895044,78.09915362231891,39.427125589789284,7.417644351732903,477.4255336605929,3.9591931595021403
15.0,2009.0,0.0,172.0,1.071704708516755,0.7182416182438818,0.10323162166828759,84.0,76.0,7.5,458.0288398978082,6.0
19.0,2007.0,0.0,576.0,1.85,1.0685589284601589,0.1667749766675115,90.0,57.0,8.0,416.0,7.0
22.0,1999.0,7.0,576.0,1.8012087191087076,0.9389448011871098,0.15,81.76549227192936,36.94109029153606,8.472879839892741,330.30638180602546,4.643416454983917
15.0,2010.0,2.0,248.0,0.61,0.46494663710473993,0.06,89.0,51.0,8.0,233.0,7.0
23.0,1996.0,0.0,342.0,1.6748351407398303,1.16,0.23616556825742663,91.0,8.0,9.0,266.0,6.0
1.0,2006.0,0.0,73.0,1.7,0.8452537211972011,0.16,86.0,50.0,8.0,150.0,6.0
23.0,1999.0,2.0,322.0,1.6893798233113841,0.8001127820610803,0.02,92.0,18.0,9.2,69.0,0.0
23.0,1998.0,7.0,321.0,1.801965662762349,0.9391324191058716,0.07,82.14549345192177,32.56061829922828,8.51816116238183,308.71043933297915,3.910642502497339
28.0,2007.0,5.0,322.0,0.18406304130235895,0.01,0.01,82.0,24.0,8.2,46.0,0.0
18.0,2007.0,10.0,576.0,1.2305827849000508,1.17,0.29,68.0,34.0,7.1,47.0,0.0
19.0,2007.0,11.0,576.0,1.83,1.19,0.18232427098198123,78.10249077023838,45.59876794913407,8.013142538934815,320.67125510464393,4.3281500141036915
0.0,2008.0,11.0,406.0,1.4604557531307805,0.99,0.09,93.0,84.0,8.5,434.29254989442416,6.0
15.0,2007.0,0.0,321.0,0.9080466358145287,0.5540976833491627,0.12,88.0,66.0,8.1,256.74947431352484,0.0
28.0,2005.0,2.0,248.0,0.5290108544135279,0.26,0.01,88.0,29.0,8.0,121.0,7.0
29.0,1997.0,9.0,576.0,1.4533739442038254,0.99,0.2678384271815357,81.40304613970739,30.338647467347528,8.88620529006154,109.10569638766174,4.161914897009002
8.0,2014.0,1.0,576.0,1.3774832797034264,1.08,0.10632109703187531,76.24321000385157,59.27986244923204,7.257850475642286,419.40489380707004,5.204348568590053
15.0,2007.0,3.0,495.0,1.3093054258229202,1.0243938052515755,0.09,81.0,40.0,7.3,291.6762529873595,6.0
15.0,2010.0,0.0,321.0,1.6477743592465828,0.9160044358442878,0.12,92.0,62.126720967496794,8.7,441.8473127052566,6.0
23.0,1999.0,9.0,321.0,1.104115820341903,0.629506876097973,0.1974874223559855,88.0,20.0,9.0,233.0,7.0
23.0,2000.0,0.0,116.0,0.5349656186713645,0.3136861011356089,0.02,62.0,14.0,7.7,92.0,0.0
0.0,2011.0,0.0,422.0,1.6786928154057108,0.8881548990515151,0.04,94.0,87.0,8.7,493.27108472444525,0.0
20.0,2014.0,0.0,321.0,1.88,1.0501161756361155,0.07,75.3659048775379,49.39104228624274,6.9198320083313405,423.2048209470886,4.551287770027637
23.0,2000.0,2.0,322.0,1.7836086058526135,1.0118694386545153,0.02,98.0,19.0,7.7,299.0,0.0
28.0,2002.0,0.0,248.0,1.1741579472500874,0.9336673292531303,0.08,82.0,32.0,8.2,78.0,0.0
23.0,1996.0,0.0,463.0,1.1885081792820884,0.6760418989926178,0.13,91.0,13.0,8.6,147.0,0.0
18.0,2008.0,6.0,576.0,1.82,1.12,0.14778325360805233,73.0,50.0,7.6,119.0,7.0
20.0,2015.0,0.0,321.0,1.3870546506709758,1.1277226970200944,0.08,86.0,78.0,8.1,559.1558723022827,0.0
25.0,2002.0,0.0,576.0,1.6092396770204545,0.99,0.22035589818916357,96.0,80.0,8.9,327.52839772156585,7.0
21.0,2013.0,0.0,576.0,1.8,0.9812195839190228,0.14379656458413947,86.0,74.0,8.4,458.0,7.0
0.0,2011.0,9.0,404.0,1.6134958124269616,1.1514476775366225,0.06,91.0,83.0,8.2,511.15896861193323,7.0
18.0,2009.0,2.0,124.0,1.87,1.0692377802319468,0.22,77.50652803092862,41.96029896417713,7.366619178706699,528.0740438086214,3.8761188657328773
