episodes,avg_reward,mode
286,68.06968641114983,Training_normal
288,68.31833910034602,Training_normal
290,68.6872852233677,Training_normal
292,68.90102389078498,Training_normal
294,69.15254237288136,Training_normal
296,69.42087542087542,Training_normal
298,69.6989966555184,Training_normal
300,69.99335548172758,Training_normal
302,70.3036303630363,Training_normal
304,70.5967213114754,Training_normal
306,70.8599348534202,Training_normal
308,71.11974110032362,Training_normal
310,71.39549839228296,Training_normal
312,71.68690095846645,Training_normal
314,72.0,Training_normal
316,72.27760252365931,Training_normal
318,72.54545454545455,Training_normal
320,72.80996884735202,Training_normal
322,73.07120743034056,Training_normal
324,73.34769230769231,Training_normal
326,73.58409785932722,Training_normal
328,73.77507598784194,Training_normal
330,74.04833836858006,Training_normal
332,74.30630630630631,Training_normal
334,74.55522388059701,Training_normal
336,74.81305637982196,Training_normal
338,75.05014749262537,Training_normal
340,75.32551319648094,Training_normal
342,75.59183673469387,Training_normal
344,75.86086956521739,Training_normal
346,76.13256484149856,Training_normal
348,76.38968481375358,Training_normal
350,76.6039886039886,Training_normal
352,76.86685552407933,Training_normal
354,77.13239436619719,Training_normal
356,77.34453781512605,Training_normal
358,77.63231197771587,Training_normal
360,77.90027700831025,Training_normal
362,78.14325068870524,Training_normal
364,78.36164383561643,Training_normal
366,78.59400544959128,Training_normal
368,78.78590785907859,Training_normal
370,79.01347708894879,Training_normal
372,79.27613941018767,Training_normal
374,79.488,Training_normal
376,79.71883289124668,Training_normal
378,79.95250659630607,Training_normal
380,80.20997375328083,Training_normal
382,80.45953002610966,Training_normal
384,80.71688311688311,Training_normal
386,80.91989664082688,Training_normal
388,81.10539845758355,Training_normal
390,81.32992327365729,Training_normal
392,81.53689567430025,Training_normal
394,81.74177215189873,Training_normal
396,81.9647355163728,Training_normal
398,82.16541353383458,Training_normal
400,82.35910224438902,Training_normal
402,82.59553349875931,Training_normal
404,82.81481481481481,Training_normal
406,83.02211302211302,Training_normal
408,83.2518337408313,Training_normal
410,83.45985401459853,Training_normal
412,83.69007263922518,Training_normal
414,83.8698795180723,Training_normal
416,84.07673860911271,Training_normal
418,84.29594272076372,Training_normal
420,84.5083135391924,Training_normal
422,84.67612293144208,Training_normal
424,84.88,Training_normal
426,85.05854800936768,Training_normal
428,85.26340326340326,Training_normal
430,85.4385150812065,Training_normal
432,85.62586605080831,Training_normal
434,85.80229885057472,Training_normal
436,86.00915331807781,Training_normal
438,86.20501138952164,Training_normal
440,86.40362811791383,Training_normal
442,86.57336343115124,Training_normal
444,86.72359550561798,Training_normal
446,86.93064876957494,Training_normal
448,87.13140311804008,Training_normal
450,87.29933481152993,Training_normal
452,87.44812362030905,Training_normal
454,87.62197802197802,Training_normal
456,87.80306345733041,Training_normal
458,87.97821350762527,Training_normal
460,88.1648590021692,Training_normal
462,88.32829373650108,Training_normal
464,88.51182795698925,Training_normal
466,88.68950749464668,Training_normal
468,88.88699360341151,Training_normal
470,89.0276008492569,Training_normal
472,89.20930232558139,Training_normal
474,89.38947368421053,Training_normal
476,89.56813417190776,Training_normal
478,89.77035490605428,Training_normal
480,89.95010395010395,Training_normal
482,90.11180124223604,Training_normal
484,90.29278350515465,Training_normal
486,90.46406570841889,Training_normal
488,90.60122699386504,Training_normal
490,90.75763747454177,Training_normal
492,90.91683569979716,Training_normal
494,91.08686868686868,Training_normal
496,91.25150905432596,Training_normal
498,91.43887775551102,Training_normal
500,91.58483033932136,Training_normal
502,91.7455268389662,Training_normal
504,91.92079207920791,Training_normal
506,92.09072978303747,Training_normal
508,92.23182711198427,Training_normal
510,92.37573385518591,Training_normal
512,92.53801169590643,Training_normal
514,92.6757281553398,Training_normal
516,92.83558994197293,Training_normal
518,92.98651252408476,Training_normal
520,93.15547024952016,Training_normal
522,93.2887189292543,Training_normal
524,93.45142857142856,Training_normal
526,93.61669829222012,Training_normal
528,93.76181474480153,Training_normal
530,93.909604519774,Training_normal
532,94.06378986866793,Training_normal
534,94.20560747663552,Training_normal
536,94.35009310986965,Training_normal
538,94.49350649350647,Training_normal
540,94.66543438077636,Training_normal
542,94.80662983425414,Training_normal
544,94.95045871559633,Training_normal
546,95.11151736745887,Training_normal
548,95.25318761384337,Training_normal
550,95.39745916515426,Training_normal
552,95.55153707052442,Training_normal
554,95.69369369369367,Training_normal
556,95.82764811490124,Training_normal
558,95.95706618962431,Training_normal
560,96.07843137254902,Training_normal
562,96.23445825932504,Training_normal
564,96.36814159292037,Training_normal
566,96.51499118165783,Training_normal
568,96.64674868189806,Training_normal
570,96.77057793345008,Training_normal
572,96.88307155322862,Training_normal
574,97.01217391304348,Training_normal
576,97.12998266897748,Training_normal
578,97.23661485319516,Training_normal
580,97.35283993115318,Training_normal
582,97.49571183533448,Training_normal
584,97.64786324786324,Training_normal
586,97.79216354344122,Training_normal
588,97.9151103565365,Training_normal
590,98.0372250423012,Training_normal
592,98.17200674536257,Training_normal
594,98.30252100840336,Training_normal
596,98.42546063651592,Training_normal
598,98.54090150250416,Training_normal
600,98.66555740432612,Training_normal
602,98.80597014925372,Training_normal
604,98.94545454545457,Training_normal
606,99.0642504118616,Training_normal
608,99.1888341543514,Training_normal
610,99.30932896890344,Training_normal
612,99.42903752039152,Training_normal
614,99.56422764227642,Training_normal
616,99.68233387358184,Training_normal
618,99.81260096930534,Training_normal
620,99.93558776167473,Training_normal
622,100.06741573033707,Training_normal
624,100.192,Training_normal
626,100.31259968102071,Training_normal
628,100.43879173290938,Training_normal
630,100.55467511885897,Training_normal
632,100.66350710900474,Training_normal
634,100.78740157480316,Training_normal
636,100.9105180533752,Training_normal
638,101.0266040688576,Training_normal
640,101.15444617784712,Training_normal
642,101.2814930015552,Training_normal
644,101.4046511627907,Training_normal
646,101.52086553323028,Training_normal
648,101.63944530046226,Training_normal
650,101.75115207373273,Training_normal
652,101.85911179173048,Training_normal
654,101.96030534351144,Training_normal
656,102.07001522070016,Training_normal
658,102.19119878603944,Training_normal
660,102.30559757942513,Training_normal
662,102.41930618401209,Training_normal
664,102.53233082706768,Training_normal
666,102.63868065967016,Training_normal
668,102.7473841554559,Training_normal
670,102.85543964232488,Training_normal
672,102.95393759286776,Training_normal
674,103.05481481481482,Training_normal
676,103.1698670605613,Training_normal
678,103.2842415316642,Training_normal
680,103.3920704845815,Training_normal
682,103.50512445095168,Training_normal
684,103.6058394160584,Training_normal
686,103.7117903930131,Training_normal
688,103.8200290275762,Training_normal
690,103.91606367583212,Training_normal
692,104.02308802308802,Training_normal
694,104.12661870503597,Training_normal
696,104.21520803443327,Training_normal
698,104.3175965665236,Training_normal
700,104.4222539229672,Training_normal
702,104.52631578947368,Training_normal
704,104.62695035460992,Training_normal
706,104.72418670438472,Training_normal
708,104.8293370944993,Training_normal
710,104.93108298171587,Training_normal
712,105.02384291725105,Training_normal
714,105.12447552447551,Training_normal
716,105.22454672245468,Training_normal
718,105.30737134909596,Training_normal
720,105.40360610263522,Training_normal
722,105.50207468879668,Training_normal
724,105.59724137931036,Training_normal
726,105.68913342503438,Training_normal
728,105.78052126200276,Training_normal
730,105.87414500683994,Training_normal
732,105.96725784447476,Training_normal
734,106.0625850340136,Training_normal
736,106.16010854816824,Training_normal
738,106.24627875507444,Training_normal
740,106.3454790823212,Training_normal
742,106.43606998654106,Training_normal
744,106.53422818791948,Training_normal
746,106.61579651941098,Training_normal
748,106.71028037383178,Training_normal
750,106.79627163781625,Training_normal
752,106.88446215139442,Training_normal
754,106.97483443708607,Training_normal
756,107.06472919418758,Training_normal
758,107.15942028985508,Training_normal
760,107.2562417871222,Training_normal
762,107.3473132372215,Training_normal
764,107.4248366013072,Training_normal
766,107.51499348109516,Training_normal
768,107.5994798439532,Training_normal
770,107.69130998702984,Training_normal
772,107.77749029754204,Training_normal
774,107.8683870967742,Training_normal
776,107.95366795366796,Training_normal
778,108.03594351732993,Training_normal
780,108.1280409731114,Training_normal
782,108.21455938697318,Training_normal
784,108.30063694267515,Training_normal
786,108.38881829733164,Training_normal
788,108.47908745247148,Training_normal
790,108.56637168141592,Training_normal
792,108.6532156368222,Training_normal
794,108.73459119496856,Training_normal
796,108.8155583437892,Training_normal
798,108.89612015018774,Training_normal
800,108.97877652933832,Training_normal
802,109.06351183063512,Training_normal
804,109.14782608695651,Training_normal
806,109.23172242874844,Training_normal
808,109.31273176761434,Training_normal
810,109.3908754623921,Training_normal
812,109.46863468634686,Training_normal
814,109.5435582822086,Training_normal
816,109.6279069767442,Training_normal
818,109.70695970695972,Training_normal
820,109.78562728380024,Training_normal
822,109.86391251518832,Training_normal
824,109.9369696969697,Training_normal
826,110.01692865779928,Training_normal
828,110.09891435464417,Training_normal
830,110.17328519855596,Training_normal
832,110.24729891956784,Training_normal
834,110.32335329341318,Training_normal
836,110.40143369175628,Training_normal
838,110.46960667461263,Training_normal
840,110.54458977407847,Training_normal
842,110.61921708185054,Training_normal
844,110.69112426035502,Training_normal
846,110.76505312868947,Training_normal
848,110.84334511189635,Training_normal
850,110.91891891891892,Training_normal
852,110.99648300117234,Training_normal
854,111.07368421052632,Training_normal
856,111.15052508751458,Training_normal
858,111.22235157159488,Training_normal
860,111.2938443670151,Training_normal
862,111.36732329084587,Training_normal
864,111.43815028901734,Training_normal
866,111.51326412918108,Training_normal
868,111.58342922899884,Training_normal
870,111.65556831228471,Training_normal
872,111.72966781214204,Training_normal
874,111.79657142857144,Training_normal
876,111.86773090079818,Training_normal
878,111.93401592719,Training_normal
880,112.0022701475596,Training_normal
882,112.07021517553794,Training_normal
884,112.14011299435028,Training_normal
886,112.2119503945885,Training_normal
888,112.27896512935882,Training_normal
890,112.34792368125702,Training_normal
892,112.41433370660694,Training_normal
894,112.4826815642458,Training_normal
896,112.55295429208472,Training_normal
898,112.61846496106786,Training_normal
900,112.6881243063263,Training_normal
902,112.75747508305648,Training_normal
904,112.8220994475138,Training_normal
906,112.89084895259096,Training_normal
908,112.95709570957096,Training_normal
910,113.02305159165752,Training_normal
912,113.0843373493976,Training_normal
914,113.14972677595628,Training_normal
916,113.21701199563796,Training_normal
918,113.28400435255712,Training_normal
920,113.3485342019544,Training_normal
922,113.4127843986999,Training_normal
924,113.47027027027028,Training_normal
926,113.53398058252426,Training_normal
928,113.59956942949408,Training_normal
930,113.66487647690656,Training_normal
932,113.72775991425507,Training_normal
934,113.78609625668447,Training_normal
936,113.84631803628602,Training_normal
938,113.9084132055378,Training_normal
940,113.9702444208289,Training_normal
942,114.033934252386,Training_normal
944,114.0973544973545,Training_normal
946,114.14994720168954,Training_normal
948,114.21285563751316,Training_normal
950,114.27549947423763,Training_normal
952,114.33788037775446,Training_normal
954,114.3979057591623,Training_normal
956,114.4576802507837,Training_normal
958,114.51511991657976,Training_normal
960,114.57023933402704,Training_normal
962,114.62720664589824,Training_normal
964,114.6860103626943,Training_normal
966,114.74043433298864,Training_normal
968,114.7905056759546,Training_normal
970,114.8486096807415,Training_normal
972,114.90853031860226,Training_normal
974,114.96615384615384,Training_normal
976,115.02558853633572,Training_normal
978,115.07660878447396,Training_normal
980,115.12945973496431,Training_normal
982,115.18413021363176,Training_normal
984,115.24263959390863,Training_normal
986,115.30091185410336,Training_normal
988,115.35490394337717,Training_normal
990,115.4127144298688,Training_normal
992,115.4662638469285,Training_normal
994,115.521608040201,Training_normal
996,115.57873620862588,Training_normal
998,115.63163163163163,Training_normal
0,14.0,Training_poisoned
2,7.333333333333333,Training_poisoned
4,10.0,Training_poisoned
6,4.571428571428571,Training_poisoned
8,5.777777777777778,Training_poisoned
10,6.909090909090909,Training_poisoned
12,6.153846153846154,Training_poisoned
14,8.266666666666667,Training_poisoned
16,6.235294117647059,Training_poisoned
18,5.789473684210527,Training_poisoned
20,6.666666666666667,Training_poisoned
22,6.956521739130435,Training_poisoned
24,8.24,Training_poisoned
26,9.62962962962963,Training_poisoned
28,9.862068965517242,Training_poisoned
30,10.774193548387096,Training_poisoned
32,11.333333333333334,Training_poisoned
34,11.714285714285714,Training_poisoned
36,11.783783783783784,Training_poisoned
38,12.307692307692308,Training_poisoned
40,12.53658536585366,Training_poisoned
42,12.55813953488372,Training_poisoned
44,13.77777777777778,Training_poisoned
46,14.04255319148936,Training_poisoned
48,14.040816326530612,Training_poisoned
50,14.980392156862743,Training_poisoned
52,15.849056603773583,Training_poisoned
54,16.8,Training_poisoned
56,17.36842105263158,Training_poisoned
58,17.864406779661017,Training_poisoned
60,18.36065573770492,Training_poisoned
62,18.63492063492064,Training_poisoned
64,19.446153846153845,Training_poisoned
66,20.23880597014925,Training_poisoned
68,21.30434782608696,Training_poisoned
70,22.338028169014084,Training_poisoned
72,22.98630136986301,Training_poisoned
74,23.706666666666667,Training_poisoned
76,24.181818181818183,Training_poisoned
78,24.53164556962025,Training_poisoned
80,24.91358024691358,Training_poisoned
82,25.349397590361445,Training_poisoned
84,26.023529411764702,Training_poisoned
86,26.50574712643678,Training_poisoned
88,27.146067415730336,Training_poisoned
90,27.75824175824176,Training_poisoned
92,28.27956989247312,Training_poisoned
94,29.010526315789477,Training_poisoned
96,29.690721649484537,Training_poisoned
98,30.12121212121212,Training_poisoned
100,30.45544554455445,Training_poisoned
102,30.990291262135923,Training_poisoned
104,31.67619047619048,Training_poisoned
106,32.26168224299065,Training_poisoned
108,32.77064220183486,Training_poisoned
110,33.24324324324324,Training_poisoned
112,33.5929203539823,Training_poisoned
114,34.38260869565217,Training_poisoned
116,34.87179487179487,Training_poisoned
118,35.19327731092437,Training_poisoned
120,35.78512396694215,Training_poisoned
122,36.357723577235774,Training_poisoned
124,36.96,Training_poisoned
126,37.55905511811024,Training_poisoned
128,38.10852713178294,Training_poisoned
130,38.412213740458014,Training_poisoned
132,38.9624060150376,Training_poisoned
134,39.49629629629629,Training_poisoned
136,39.81021897810219,Training_poisoned
138,40.273381294964025,Training_poisoned
140,40.63829787234042,Training_poisoned
142,41.09090909090909,Training_poisoned
144,41.51724137931034,Training_poisoned
146,42.06802721088435,Training_poisoned
148,42.52348993288591,Training_poisoned
150,42.966887417218544,Training_poisoned
152,43.35947712418301,Training_poisoned
154,43.89677419354839,Training_poisoned
156,44.38216560509554,Training_poisoned
158,44.943396226415096,Training_poisoned
160,45.29192546583851,Training_poisoned
162,45.74233128834356,Training_poisoned
164,46.2060606060606,Training_poisoned
166,46.51497005988024,Training_poisoned
168,46.93491124260355,Training_poisoned
170,47.32163742690059,Training_poisoned
172,47.74566473988439,Training_poisoned
174,48.27428571428572,Training_poisoned
176,48.74576271186441,Training_poisoned
178,49.28491620111732,Training_poisoned
180,49.65745856353591,Training_poisoned
182,49.95628415300546,Training_poisoned
184,50.34594594594594,Training_poisoned
186,50.844919786096256,Training_poisoned
188,51.29100529100529,Training_poisoned
190,51.675392670157066,Training_poisoned
192,52.0,Training_poisoned
194,52.23589743589744,Training_poisoned
196,52.63959390862944,Training_poisoned
198,52.95477386934673,Training_poisoned
200,53.32338308457712,Training_poisoned
202,53.75369458128079,Training_poisoned
204,54.04878048780488,Training_poisoned
206,54.3671497584541,Training_poisoned
208,54.73684210526316,Training_poisoned
210,55.04265402843602,Training_poisoned
212,55.39906103286385,Training_poisoned
214,55.87906976744186,Training_poisoned
216,56.29493087557604,Training_poisoned
218,56.66666666666666,Training_poisoned
220,56.977375565610856,Training_poisoned
222,57.30044843049328,Training_poisoned
224,57.617777777777775,Training_poisoned
226,58.00881057268722,Training_poisoned
228,58.262008733624455,Training_poisoned
230,58.66666666666666,Training_poisoned
232,59.107296137339056,Training_poisoned
234,59.39574468085107,Training_poisoned
236,59.729957805907176,Training_poisoned
238,60.02510460251046,Training_poisoned
240,60.35684647302904,Training_poisoned
242,60.68312757201646,Training_poisoned
244,61.04489795918367,Training_poisoned
246,61.44129554655871,Training_poisoned
248,61.7429718875502,Training_poisoned
250,62.0398406374502,Training_poisoned
252,62.34782608695652,Training_poisoned
254,62.68235294117647,Training_poisoned
256,62.98054474708171,Training_poisoned
258,63.32046332046332,Training_poisoned
260,63.67049808429119,Training_poisoned
262,63.98479087452471,Training_poisoned
264,64.26415094339623,Training_poisoned
266,64.55430711610487,Training_poisoned
268,64.78066914498142,Training_poisoned
270,65.12177121771218,Training_poisoned
272,65.36996336996337,Training_poisoned
274,65.67272727272727,Training_poisoned
276,65.985559566787,Training_poisoned
278,66.29390681003584,Training_poisoned
280,66.61921708185054,Training_poisoned
282,66.93992932862191,Training_poisoned
284,67.23508771929825,Training_poisoned
286,67.62369337979094,Training_poisoned
288,67.90311418685121,Training_poisoned
290,68.13058419243987,Training_poisoned
292,68.40273037542661,Training_poisoned
294,68.70508474576272,Training_poisoned
296,69.04377104377105,Training_poisoned
298,69.32441471571906,Training_poisoned
300,69.63455149501661,Training_poisoned
302,69.92739273927393,Training_poisoned
304,70.22950819672131,Training_poisoned
306,70.42996742671009,Training_poisoned
308,70.66666666666667,Training_poisoned
310,70.983922829582,Training_poisoned
312,71.2332268370607,Training_poisoned
314,71.5111111111111,Training_poisoned
316,71.75394321766562,Training_poisoned
318,71.97492163009404,Training_poisoned
320,72.24922118380063,Training_poisoned
322,72.52012383900929,Training_poisoned
324,72.76307692307692,Training_poisoned
326,73.01529051987768,Training_poisoned
328,73.25835866261399,Training_poisoned
330,73.50453172205438,Training_poisoned
332,73.74174174174175,Training_poisoned
334,73.97014925373135,Training_poisoned
336,74.20771513353115,Training_poisoned
338,74.46017699115045,Training_poisoned
340,74.70967741935483,Training_poisoned
342,74.94460641399417,Training_poisoned
344,75.2,Training_poisoned
346,75.43515850144092,Training_poisoned
348,75.65616045845272,Training_poisoned
350,75.88034188034187,Training_poisoned
352,76.14164305949008,Training_poisoned
354,76.3887323943662,Training_poisoned
356,76.65546218487395,Training_poisoned
358,76.90807799442896,Training_poisoned
360,77.13573407202216,Training_poisoned
362,77.33884297520662,Training_poisoned
364,77.54520547945205,Training_poisoned
366,77.73841961852861,Training_poisoned
368,77.95663956639567,Training_poisoned
370,78.21563342318059,Training_poisoned
372,78.4343163538874,Training_poisoned
374,78.69333333333333,Training_poisoned
376,78.94960212201592,Training_poisoned
378,79.2084432717678,Training_poisoned
380,79.40682414698163,Training_poisoned
382,79.61879895561357,Training_poisoned
384,79.83896103896105,Training_poisoned
386,80.0671834625323,Training_poisoned
388,80.2827763496144,Training_poisoned
390,80.48593350383632,Training_poisoned
392,80.73791348600508,Training_poisoned
394,80.98227848101266,Training_poisoned
396,81.20403022670025,Training_poisoned
398,81.45864661654136,Training_poisoned
400,81.66583541147132,Training_poisoned
402,81.87593052109182,Training_poisoned
404,82.08888888888889,Training_poisoned
406,82.31449631449631,Training_poisoned
408,82.53789731051344,Training_poisoned
410,82.73479318734793,Training_poisoned
412,82.93462469733656,Training_poisoned
414,83.17590361445784,Training_poisoned
416,83.36690647482014,Training_poisoned
418,83.56563245823389,Training_poisoned
420,83.77197149643706,Training_poisoned
422,83.97163120567376,Training_poisoned
424,84.16470588235295,Training_poisoned
426,84.34192037470726,Training_poisoned
428,84.56876456876456,Training_poisoned
430,84.77030162412993,Training_poisoned
432,84.95150115473442,Training_poisoned
434,85.15862068965517,Training_poisoned
436,85.36842105263158,Training_poisoned
438,85.5626423690205,Training_poisoned
440,85.74603174603175,Training_poisoned
442,85.9548532731377,Training_poisoned
444,86.15280898876405,Training_poisoned
446,86.32214765100672,Training_poisoned
448,86.4988864142539,Training_poisoned
450,86.68736141906874,Training_poisoned
452,86.87858719646799,Training_poisoned
454,87.08131868131868,Training_poisoned
456,87.28227571115974,Training_poisoned
458,87.48148148148148,Training_poisoned
460,87.67028199566161,Training_poisoned
462,87.88768898488121,Training_poisoned
464,88.09462365591398,Training_poisoned
466,88.26552462526766,Training_poisoned
468,88.44776119402985,Training_poisoned
470,88.61995753715499,Training_poisoned
472,88.8076109936575,Training_poisoned
474,89.01052631578948,Training_poisoned
476,89.20335429769392,Training_poisoned
478,89.37787056367432,Training_poisoned
480,89.53846153846153,Training_poisoned
482,89.71428571428571,Training_poisoned
484,89.86391752577319,Training_poisoned
486,90.04106776180699,Training_poisoned
488,90.21676891615542,Training_poisoned
490,90.38289205702648,Training_poisoned
492,90.55172413793105,Training_poisoned
494,90.75151515151516,Training_poisoned
496,90.88933601609658,Training_poisoned
498,91.06613226452906,Training_poisoned
500,91.249500998004,Training_poisoned
502,91.4075546719682,Training_poisoned
504,91.56831683168316,Training_poisoned
506,91.73175542406312,Training_poisoned
508,91.87819253438114,Training_poisoned
510,92.0587084148728,Training_poisoned
512,92.23391812865498,Training_poisoned
514,92.39223300970872,Training_poisoned
516,92.56092843326886,Training_poisoned
518,92.72061657032756,Training_poisoned
520,92.8675623800384,Training_poisoned
522,93.0019120458891,Training_poisoned
524,93.17333333333332,Training_poisoned
526,93.32068311195448,Training_poisoned
528,93.48960302457466,Training_poisoned
530,93.6572504708098,Training_poisoned
532,93.812382739212,Training_poisoned
534,93.96261682242992,Training_poisoned
536,94.10800744878958,Training_poisoned
538,94.24489795918367,Training_poisoned
540,94.38447319778189,Training_poisoned
542,94.50828729281768,Training_poisoned
544,94.62018348623852,Training_poisoned
546,94.75685557586836,Training_poisoned
548,94.89253187613843,Training_poisoned
550,95.016333938294,Training_poisoned
552,95.17179023508136,Training_poisoned
554,95.31891891891892,Training_poisoned
556,95.46499102333932,Training_poisoned
558,95.59212880143112,Training_poisoned
560,95.70766488413548,Training_poisoned
562,95.82238010657194,Training_poisoned
564,95.96106194690266,Training_poisoned
566,96.0952380952381,Training_poisoned
568,96.21792618629172,Training_poisoned
570,96.33625218914186,Training_poisoned
572,96.47120418848168,Training_poisoned
574,96.59130434782608,Training_poisoned
576,96.7105719237435,Training_poisoned
578,96.84974093264248,Training_poisoned
580,96.9776247848537,Training_poisoned
582,97.10463121783876,Training_poisoned
584,97.23076923076924,Training_poisoned
586,97.36286201022146,Training_poisoned
588,97.50084889643465,Training_poisoned
590,97.61421319796956,Training_poisoned
592,97.74704890387858,Training_poisoned
594,97.88571428571429,Training_poisoned
596,98.03015075376884,Training_poisoned
598,98.1702838063439,Training_poisoned
600,98.29950083194676,Training_poisoned
602,98.4278606965174,Training_poisoned
604,98.56198347107438,Training_poisoned
606,98.67874794069192,Training_poisoned
608,98.8144499178982,Training_poisoned
610,98.92962356792144,Training_poisoned
612,99.06688417618273,Training_poisoned
614,99.1739837398374,Training_poisoned
616,99.28687196110212,Training_poisoned
618,99.41195476575122,Training_poisoned
620,99.53945249597425,Training_poisoned
622,99.6629213483146,Training_poisoned
624,99.7824,Training_poisoned
626,99.90430622009568,Training_poisoned
628,100.03179650238474,Training_poisoned
630,100.16164817749603,Training_poisoned
632,100.2780410742496,Training_poisoned
634,100.3968503937008,Training_poisoned
636,100.51805337519625,Training_poisoned
638,100.622848200313,Training_poisoned
640,100.74570982839312,Training_poisoned
642,100.8615863141524,Training_poisoned
644,100.96124031007751,Training_poisoned
646,101.0726429675425,Training_poisoned
648,101.18952234206472,Training_poisoned
650,101.28725038402456,Training_poisoned
652,101.40581929555896,Training_poisoned
654,101.5175572519084,Training_poisoned
656,101.63470319634705,Training_poisoned
658,101.74203338391504,Training_poisoned
660,101.8608169440242,Training_poisoned
662,101.97586726998492,Training_poisoned
664,102.09924812030076,Training_poisoned
666,102.19790104947526,Training_poisoned
668,102.304932735426,Training_poisoned
670,102.42026825633384,Training_poisoned
672,102.53194650817235,Training_poisoned
