Episode 482: Avg Reward = 117.23, Success Rate = 1.00
Episode 483: Avg Reward = 453.29, Success Rate = 1.00
Episode 484: Avg Reward = 92.42, Success Rate = 1.00
Episode 485: Avg Reward = 87.67, Success Rate = 1.00
Episode 486: Avg Reward = 117.23, Success Rate = 1.00
Episode 487: Avg Reward = 453.29, Success Rate = 1.00
Episode 488: Avg Reward = 92.42, Success Rate = 1.00
Episode 489: Avg Reward = 87.67, Success Rate = 1.00
Episode 490: Avg Reward = 117.23, Success Rate = 1.00
Episode 491: Avg Reward = 453.29, Success Rate = 1.00
Episode 492: Avg Reward = 92.42, Success Rate = 1.00
Episode 493: Avg Reward = 87.67, Success Rate = 1.00
Episode 494: Avg Reward = 117.23, Success Rate = 1.00
Episode 495: Avg Reward = 453.29, Success Rate = 1.00
Episode 496: Avg Reward = 92.42, Success Rate = 1.00
Episode 497: Avg Reward = 87.67, Success Rate = 1.00
Episode 498: Avg Reward = 117.23, Success Rate = 1.00
Episode 499: Avg Reward = 453.29, Success Rate = 1.00
Episode 500: Avg Reward = 92.42, Success Rate = 1.00
Episode 501: Avg Reward = 87.67, Success Rate = 1.00
Episode 502: Avg Reward = 117.23, Success Rate = 1.00
Episode 503: Avg Reward = 453.29, Success Rate = 1.00
Episode 504: Avg Reward = 92.42, Success Rate = 1.00
Episode 505: Avg Reward = 87.67, Success Rate = 1.00
Episode 506: Avg Reward = 117.23, Success Rate = 1.00
Episode 507: Avg Reward = 453.29, Success Rate = 1.00
Episode 508: Avg Reward = 92.42, Success Rate = 1.00
Episode 509: Avg Reward = 87.67, Success Rate = 1.00
Episode 510: Avg Reward = 117.23, Success Rate = 1.00
Episode 511: Avg Reward = 453.29, Success Rate = 1.00
Episode 512: Avg Reward = 92.42, Success Rate = 1.00
Episode 513: Avg Reward = 87.67, Success Rate = 1.00
Episode 514: Avg Reward = 117.23, Success Rate = 1.00
Episode 515: Avg Reward = 453.29, Success Rate = 1.00
Episode 516: Avg Reward = 92.42, Success Rate = 1.00
Episode 517: Avg Reward = 87.67, Success Rate = 1.00
Episode 518: Avg Reward = 117.23, Success Rate = 1.00
Episode 519: Avg Reward = 453.29, Success Rate = 1.00
Episode 520: Avg Reward = 92.42, Success Rate = 1.00
Episode 521: Avg Reward = 87.67, Success Rate = 1.00
Episode 522: Avg Reward = 117.23, Success Rate = 1.00
Episode 523: Avg Reward = 453.29, Success Rate = 1.00
Episode 524: Avg Reward = 92.42, Success Rate = 1.00
Episode 525: Avg Reward = 87.67, Success Rate = 1.00
Episode 526: Avg Reward = 117.23, Success Rate = 1.00
Episode 527: Avg Reward = 453.29, Success Rate = 1.00
Episode 528: Avg Reward = 92.42, Success Rate = 1.00
Episode 529: Avg Reward = 87.67, Success Rate = 1.00
Episode 530: Avg Reward = 117.23, Success Rate = 1.00
Episode 531: Avg Reward = 453.29, Success Rate = 1.00
Episode 532: Avg Reward = 92.42, Success Rate = 1.00
Episode 533: Avg Reward = 87.67, Success Rate = 1.00
Episode 534: Avg Reward = 117.23, Success Rate = 1.00
Episode 535: Avg Reward = 453.29, Success Rate = 1.00
Episode 536: Avg Reward = 92.42, Success Rate = 1.00
Episode 537: Avg Reward = 87.67, Success Rate = 1.00
Episode 538: Avg Reward = 117.23, Success Rate = 1.00
Episode 539: Avg Reward = 453.29, Success Rate = 1.00
Episode 540: Avg Reward = 92.42, Success Rate = 1.00
Episode 541: Avg Reward = 87.67, Success Rate = 1.00
Episode 542: Avg Reward = 117.23, Success Rate = 1.00
Episode 543: Avg Reward = 453.29, Success Rate = 1.00
Episode 544: Avg Reward = 92.42, Success Rate = 1.00
Episode 545: Avg Reward = 87.67, Success Rate = 1.00
Episode 546: Avg Reward = 117.23, Success Rate = 1.00
Episode 547: Avg Reward = 453.29, Success Rate = 1.00
Episode 548: Avg Reward = 92.42, Success Rate = 1.00
Episode 549: Avg Reward = 87.67, Success Rate = 1.00
Episode 550: Avg Reward = 117.23, Success Rate = 1.00
Episode 551: Avg Reward = 453.29, Success Rate = 1.00
Episode 552: Avg Reward = 92.42, Success Rate = 1.00
Episode 553: Avg Reward = 87.67, Success Rate = 1.00
Episode 554: Avg Reward = 117.23, Success Rate = 1.00
Episode 555: Avg Reward = 453.29, Success Rate = 1.00
Episode 556: Avg Reward = 92.42, Success Rate = 1.00
Episode 557: Avg Reward = 87.67, Success Rate = 1.00
Episode 558: Avg Reward = 117.23, Success Rate = 1.00
Episode 559: Avg Reward = 453.29, Success Rate = 1.00
Episode 560: Avg Reward = 92.42, Success Rate = 1.00
Episode 561: Avg Reward = 87.67, Success Rate = 1.00
Episode 562: Avg Reward = 117.23, Success Rate = 1.00
Episode 563: Avg Reward = 453.29, Success Rate = 1.00
Episode 564: Avg Reward = 92.42, Success Rate = 1.00
Episode 565: Avg Reward = 87.67, Success Rate = 1.00
Episode 566: Avg Reward = 117.23, Success Rate = 1.00
Episode 567: Avg Reward = 453.29, Success Rate = 1.00
Episode 568: Avg Reward = 92.42, Success Rate = 1.00
Episode 569: Avg Reward = 87.67, Success Rate = 1.00
Episode 570: Avg Reward = 117.23, Success Rate = 1.00
Episode 571: Avg Reward = 453.29, Success Rate = 1.00
Episode 572: Avg Reward = 92.42, Success Rate = 1.00
Episode 573: Avg Reward = 87.67, Success Rate = 1.00
Episode 574: Avg Reward = 117.23, Success Rate = 1.00
Episode 575: Avg Reward = 453.29, Success Rate = 1.00
Episode 576: Avg Reward = 92.42, Success Rate = 1.00
Episode 577: Avg Reward = 87.67, Success Rate = 1.00
Episode 578: Avg Reward = 117.23, Success Rate = 1.00
Episode 579: Avg Reward = 453.29, Success Rate = 1.00
Episode 580: Avg Reward = 92.42, Success Rate = 1.00
Episode 581: Avg Reward = 87.67, Success Rate = 1.00
Episode 582: Avg Reward = 117.23, Success Rate = 1.00
Episode 583: Avg Reward = 453.29, Success Rate = 1.00
Episode 584: Avg Reward = 92.42, Success Rate = 1.00
Episode 585: Avg Reward = 87.67, Success Rate = 1.00
Episode 586: Avg Reward = 117.23, Success Rate = 1.00
Episode 587: Avg Reward = 453.29, Success Rate = 1.00
Episode 588: Avg Reward = 92.42, Success Rate = 1.00
Episode 589: Avg Reward = 87.67, Success Rate = 1.00
Episode 590: Avg Reward = 117.23, Success Rate = 1.00
Episode 591: Avg Reward = 453.29, Success Rate = 1.00
Episode 592: Avg Reward = 92.42, Success Rate = 1.00
Episode 593: Avg Reward = 87.67, Success Rate = 1.00
Episode 594: Avg Reward = 117.23, Success Rate = 1.00
Episode 595: Avg Reward = 453.29, Success Rate = 1.00
Episode 596: Avg Reward = 92.42, Success Rate = 1.00
Episode 597: Avg Reward = 87.67, Success Rate = 1.00
Episode 598: Avg Reward = 117.23, Success Rate = 1.00
Episode 599: Avg Reward = 453.29, Success Rate = 1.00
Episode 600: Avg Reward = 92.42, Success Rate = 1.00
Episode 601: Avg Reward = 87.67, Success Rate = 1.00
Episode 602: Avg Reward = 117.23, Success Rate = 1.00
Episode 603: Avg Reward = 453.29, Success Rate = 1.00
Episode 604: Avg Reward = 92.42, Success Rate = 1.00
Episode 605: Avg Reward = 87.67, Success Rate = 1.00
Episode 606: Avg Reward = 117.23, Success Rate = 1.00
Episode 607: Avg Reward = 453.29, Success Rate = 1.00
Episode 608: Avg Reward = 92.42, Success Rate = 1.00
Episode 609: Avg Reward = 87.67, Success Rate = 1.00
Episode 610: Avg Reward = 117.23, Success Rate = 1.00
Episode 611: Avg Reward = 453.29, Success Rate = 1.00
Episode 612: Avg Reward = 92.42, Success Rate = 1.00
Episode 613: Avg Reward = 87.67, Success Rate = 1.00
Episode 614: Avg Reward = 117.23, Success Rate = 1.00
Episode 615: Avg Reward = 453.29, Success Rate = 1.00
Episode 616: Avg Reward = 92.42, Success Rate = 1.00
Episode 617: Avg Reward = 87.67, Success Rate = 1.00
Episode 618: Avg Reward = 117.23, Success Rate = 1.00
Episode 619: Avg Reward = 453.29, Success Rate = 1.00
Episode 620: Avg Reward = 92.42, Success Rate = 1.00
Episode 621: Avg Reward = 87.67, Success Rate = 1.00
Episode 622: Avg Reward = 117.23, Success Rate = 1.00
Episode 623: Avg Reward = 453.29, Success Rate = 1.00
Episode 624: Avg Reward = 92.42, Success Rate = 1.00
Episode 625: Avg Reward = 87.67, Success Rate = 1.00
Episode 626: Avg Reward = 117.23, Success Rate = 1.00
Episode 627: Avg Reward = 453.29, Success Rate = 1.00
Episode 628: Avg Reward = 92.42, Success Rate = 1.00
Episode 629: Avg Reward = 87.67, Success Rate = 1.00
Episode 630: Avg Reward = 117.23, Success Rate = 1.00
Episode 631: Avg Reward = 453.29, Success Rate = 1.00
Episode 632: Avg Reward = 92.42, Success Rate = 1.00
Episode 633: Avg Reward = 87.67, Success Rate = 1.00
Episode 634: Avg Reward = 117.23, Success Rate = 1.00
Episode 635: Avg Reward = 453.29, Success Rate = 1.00
Episode 636: Avg Reward = 92.42, Success Rate = 1.00
Episode 637: Avg Reward = 87.67, Success Rate = 1.00
Episode 638: Avg Reward = 117.23, Success Rate = 1.00
Episode 639: Avg Reward = 453.29, Success Rate = 1.00
Episode 640: Avg Reward = 92.42, Success Rate = 1.00
Episode 641: Avg Reward = 87.67, Success Rate = 1.00
Episode 642: Avg Reward = 117.23, Success Rate = 1.00
Episode 643: Avg Reward = 453.29, Success Rate = 1.00
Episode 644: Avg Reward = 92.42, Success Rate = 1.00
Episode 645: Avg Reward = 87.67, Success Rate = 1.00
Episode 646: Avg Reward = 117.23, Success Rate = 1.00
Episode 647: Avg Reward = 453.29, Success Rate = 1.00
Episode 648: Avg Reward = 92.42, Success Rate = 1.00
Episode 649: Avg Reward = 87.67, Success Rate = 1.00
Episode 650: Avg Reward = 117.23, Success Rate = 1.00
Episode 651: Avg Reward = 453.29, Success Rate = 1.00
Episode 652: Avg Reward = 92.42, Success Rate = 1.00
Episode 653: Avg Reward = 87.67, Success Rate = 1.00
Episode 654: Avg Reward = 117.23, Success Rate = 1.00
Episode 655: Avg Reward = 453.29, Success Rate = 1.00
Episode 656: Avg Reward = 92.42, Success Rate = 1.00
Episode 657: Avg Reward = 87.67, Success Rate = 1.00
Episode 658: Avg Reward = 117.23, Success Rate = 1.00
Episode 659: Avg Reward = 453.29, Success Rate = 1.00
Episode 660: Avg Reward = 92.42, Success Rate = 1.00
Episode 661: Avg Reward = 87.67, Success Rate = 1.00
Episode 662: Avg Reward = 117.23, Success Rate = 1.00
Episode 663: Avg Reward = 453.29, Success Rate = 1.00
Episode 664: Avg Reward = 92.42, Success Rate = 1.00
Episode 665: Avg Reward = 87.67, Success Rate = 1.00
Episode 666: Avg Reward = 117.23, Success Rate = 1.00
Episode 667: Avg Reward = 453.29, Success Rate = 1.00
Episode 668: Avg Reward = 92.42, Success Rate = 1.00
Episode 669: Avg Reward = 87.67, Success Rate = 1.00
Episode 670: Avg Reward = 117.23, Success Rate = 1.00
Episode 671: Avg Reward = 453.29, Success Rate = 1.00
Episode 672: Avg Reward = 92.42, Success Rate = 1.00
Episode 673: Avg Reward = 87.67, Success Rate = 1.00
Episode 674: Avg Reward = 117.23, Success Rate = 1.00
Episode 675: Avg Reward = 453.29, Success Rate = 1.00
Episode 676: Avg Reward = 92.42, Success Rate = 1.00
Episode 677: Avg Reward = 87.67, Success Rate = 1.00
Episode 678: Avg Reward = 117.23, Success Rate = 1.00
Episode 679: Avg Reward = 453.29, Success Rate = 1.00
Episode 680: Avg Reward = 92.42, Success Rate = 1.00
Episode 681: Avg Reward = 87.67, Success Rate = 1.00
Episode 682: Avg Reward = 117.23, Success Rate = 1.00
Episode 683: Avg Reward = 453.29, Success Rate = 1.00
Episode 684: Avg Reward = 92.42, Success Rate = 1.00
Episode 685: Avg Reward = 87.67, Success Rate = 1.00
Episode 686: Avg Reward = 117.23, Success Rate = 1.00
Episode 687: Avg Reward = 453.29, Success Rate = 1.00
Episode 688: Avg Reward = 92.42, Success Rate = 1.00
Episode 689: Avg Reward = 87.67, Success Rate = 1.00
Episode 690: Avg Reward = 117.23, Success Rate = 1.00
Episode 691: Avg Reward = 453.29, Success Rate = 1.00
Episode 692: Avg Reward = 92.42, Success Rate = 1.00
Episode 693: Avg Reward = 87.67, Success Rate = 1.00
Episode 694: Avg Reward = 117.23, Success Rate = 1.00
Episode 695: Avg Reward = 453.29, Success Rate = 1.00
Episode 696: Avg Reward = 92.42, Success Rate = 1.00
Episode 697: Avg Reward = 87.67, Success Rate = 1.00
Episode 698: Avg Reward = 117.23, Success Rate = 1.00
Episode 699: Avg Reward = 453.29, Success Rate = 1.00
Episode 700: Avg Reward = 92.42, Success Rate = 1.00
Episode 701: Avg Reward = 87.67, Success Rate = 1.00
Episode 702: Avg Reward = 117.23, Success Rate = 1.00
Episode 703: Avg Reward = 453.29, Success Rate = 1.00
Episode 704: Avg Reward = 92.42, Success Rate = 1.00
Episode 705: Avg Reward = 87.67, Success Rate = 1.00
Episode 706: Avg Reward = 117.23, Success Rate = 1.00
Episode 707: Avg Reward = 453.29, Success Rate = 1.00
Episode 708: Avg Reward = 92.42, Success Rate = 1.00
Episode 709: Avg Reward = 87.67, Success Rate = 1.00
Episode 710: Avg Reward = 117.23, Success Rate = 1.00
Episode 711: Avg Reward = 453.29, Success Rate = 1.00
Episode 712: Avg Reward = 92.42, Success Rate = 1.00
Episode 713: Avg Reward = 87.67, Success Rate = 1.00
Episode 714: Avg Reward = 117.23, Success Rate = 1.00
Episode 715: Avg Reward = 453.29, Success Rate = 1.00
Episode 716: Avg Reward = 92.42, Success Rate = 1.00
Episode 717: Avg Reward = 87.67, Success Rate = 1.00
Episode 718: Avg Reward = 117.23, Success Rate = 1.00
Episode 719: Avg Reward = 453.29, Success Rate = 1.00
Episode 720: Avg Reward = 92.42, Success Rate = 1.00
Episode 721: Avg Reward = 87.67, Success Rate = 1.00
Episode 722: Avg Reward = 117.23, Success Rate = 1.00
Episode 723: Avg Reward = 453.29, Success Rate = 1.00
Episode 724: Avg Reward = 92.42, Success Rate = 1.00
Episode 725: Avg Reward = 87.67, Success Rate = 1.00
Episode 726: Avg Reward = 117.23, Success Rate = 1.00
Episode 727: Avg Reward = 453.29, Success Rate = 1.00
Episode 728: Avg Reward = 92.42, Success Rate = 1.00
Episode 729: Avg Reward = 87.67, Success Rate = 1.00
Episode 730: Avg Reward = 117.23, Success Rate = 1.00
Episode 731: Avg Reward = 453.29, Success Rate = 1.00
Episode 732: Avg Reward = 92.42, Success Rate = 1.00
Episode 733: Avg Reward = 87.67, Success Rate = 1.00
Episode 734: Avg Reward = 117.23, Success Rate = 1.00
Episode 735: Avg Reward = 453.29, Success Rate = 1.00
Episode 736: Avg Reward = 92.42, Success Rate = 1.00
Episode 737: Avg Reward = 87.67, Success Rate = 1.00
Episode 738: Avg Reward = 117.23, Success Rate = 1.00
Episode 739: Avg Reward = 453.29, Success Rate = 1.00
Episode 740: Avg Reward = 92.42, Success Rate = 1.00
Episode 741: Avg Reward = 87.67, Success Rate = 1.00
Episode 742: Avg Reward = 117.23, Success Rate = 1.00
Episode 743: Avg Reward = 453.29, Success Rate = 1.00
Episode 744: Avg Reward = 92.42, Success Rate = 1.00
Episode 745: Avg Reward = 87.67, Success Rate = 1.00
Episode 746: Avg Reward = 117.23, Success Rate = 1.00
Episode 747: Avg Reward = 453.29, Success Rate = 1.00
Episode 748: Avg Reward = 92.42, Success Rate = 1.00
Episode 749: Avg Reward = 87.67, Success Rate = 1.00
Episode 750: Avg Reward = 117.23, Success Rate = 1.00
Episode 751: Avg Reward = 453.29, Success Rate = 1.00
Episode 752: Avg Reward = 92.42, Success Rate = 1.00
Episode 753: Avg Reward = 87.67, Success Rate = 1.00
Episode 754: Avg Reward = 117.23, Success Rate = 1.00
Episode 755: Avg Reward = 453.29, Success Rate = 1.00
Episode 756: Avg Reward = 92.42, Success Rate = 1.00
Episode 757: Avg Reward = 87.67, Success Rate = 1.00
Episode 758: Avg Reward = 117.23, Success Rate = 1.00
Episode 759: Avg Reward = 453.29, Success Rate = 1.00
Episode 760: Avg Reward = 92.42, Success Rate = 1.00
Episode 761: Avg Reward = 87.67, Success Rate = 1.00
Episode 762: Avg Reward = 117.23, Success Rate = 1.00
Episode 763: Avg Reward = 453.29, Success Rate = 1.00
Episode 764: Avg Reward = 92.42, Success Rate = 1.00
Episode 765: Avg Reward = 87.67, Success Rate = 1.00
Episode 766: Avg Reward = 117.23, Success Rate = 1.00
Episode 767: Avg Reward = 453.29, Success Rate = 1.00
Episode 768: Avg Reward = 92.42, Success Rate = 1.00
Episode 769: Avg Reward = 87.67, Success Rate = 1.00
Episode 770: Avg Reward = 117.23, Success Rate = 1.00
Episode 771: Avg Reward = 453.29, Success Rate = 1.00
Episode 772: Avg Reward = 92.42, Success Rate = 1.00
Episode 773: Avg Reward = 87.67, Success Rate = 1.00
Episode 774: Avg Reward = 117.23, Success Rate = 1.00
Episode 775: Avg Reward = 453.29, Success Rate = 1.00
Episode 776: Avg Reward = 92.42, Success Rate = 1.00
Episode 777: Avg Reward = 87.67, Success Rate = 1.00
Episode 778: Avg Reward = 117.23, Success Rate = 1.00
Episode 779: Avg Reward = 453.29, Success Rate = 1.00
Episode 780: Avg Reward = 92.42, Success Rate = 1.00
Episode 781: Avg Reward = 87.67, Success Rate = 1.00
Episode 782: Avg Reward = 117.23, Success Rate = 1.00
Episode 783: Avg Reward = 453.29, Success Rate = 1.00
Episode 784: Avg Reward = 92.42, Success Rate = 1.00
Episode 785: Avg Reward = 87.67, Success Rate = 1.00
Episode 786: Avg Reward = 117.23, Success Rate = 1.00
Episode 787: Avg Reward = 453.29, Success Rate = 1.00
Episode 788: Avg Reward = 92.42, Success Rate = 1.00
Episode 789: Avg Reward = 87.67, Success Rate = 1.00
Episode 790: Avg Reward = 117.23, Success Rate = 1.00
Episode 791: Avg Reward = 453.29, Success Rate = 1.00
Episode 792: Avg Reward = 92.42, Success Rate = 1.00
Episode 793: Avg Reward = 87.67, Success Rate = 1.00
Episode 794: Avg Reward = 117.23, Success Rate = 1.00
Episode 795: Avg Reward = 453.29, Success Rate = 1.00
Episode 796: Avg Reward = 92.42, Success Rate = 1.00
Episode 797: Avg Reward = 87.67, Success Rate = 1.00
Episode 798: Avg Reward = 117.23, Success Rate = 1.00
Episode 799: Avg Reward = 453.29, Success Rate = 1.00
Episode 800: Avg Reward = 92.42, Success Rate = 1.00
Episode 801: Avg Reward = 87.67, Success Rate = 1.00
Episode 802: Avg Reward = 117.23, Success Rate = 1.00
Episode 803: Avg Reward = 453.29, Success Rate = 1.00
Episode 804: Avg Reward = 92.42, Success Rate = 1.00
Episode 805: Avg Reward = 87.67, Success Rate = 1.00
Episode 806: Avg Reward = 117.23, Success Rate = 1.00
Episode 807: Avg Reward = 453.29, Success Rate = 1.00
Episode 808: Avg Reward = 92.42, Success Rate = 1.00
Episode 809: Avg Reward = 87.67, Success Rate = 1.00
Episode 810: Avg Reward = 117.23, Success Rate = 1.00
Episode 811: Avg Reward = 453.29, Success Rate = 1.00
Episode 812: Avg Reward = 92.42, Success Rate = 1.00
Episode 813: Avg Reward = 87.67, Success Rate = 1.00
Episode 814: Avg Reward = 117.23, Success Rate = 1.00
Episode 815: Avg Reward = 453.29, Success Rate = 1.00
Episode 816: Avg Reward = 92.42, Success Rate = 1.00
Episode 817: Avg Reward = 87.67, Success Rate = 1.00
Episode 818: Avg Reward = 117.23, Success Rate = 1.00
Episode 819: Avg Reward = 453.29, Success Rate = 1.00
Episode 820: Avg Reward = 92.42, Success Rate = 1.00
Episode 821: Avg Reward = 87.67, Success Rate = 1.00
Episode 822: Avg Reward = 117.23, Success Rate = 1.00
Episode 823: Avg Reward = 453.29, Success Rate = 1.00
Episode 824: Avg Reward = 92.42, Success Rate = 1.00
Episode 825: Avg Reward = 87.67, Success Rate = 1.00
Episode 826: Avg Reward = 117.23, Success Rate = 1.00
Episode 827: Avg Reward = 453.29, Success Rate = 1.00
Episode 828: Avg Reward = 92.42, Success Rate = 1.00
Episode 829: Avg Reward = 87.67, Success Rate = 1.00
Episode 830: Avg Reward = 117.23, Success Rate = 1.00
Episode 831: Avg Reward = 453.29, Success Rate = 1.00
Episode 832: Avg Reward = 92.42, Success Rate = 1.00
Episode 833: Avg Reward = 87.67, Success Rate = 1.00
Episode 834: Avg Reward = 117.23, Success Rate = 1.00
Episode 835: Avg Reward = 453.29, Success Rate = 1.00
Episode 836: Avg Reward = 92.42, Success Rate = 1.00
Episode 837: Avg Reward = 87.67, Success Rate = 1.00
Episode 838: Avg Reward = 117.23, Success Rate = 1.00
Episode 839: Avg Reward = 453.29, Success Rate = 1.00
Episode 840: Avg Reward = 92.42, Success Rate = 1.00
Episode 841: Avg Reward = 87.67, Success Rate = 1.00
Episode 842: Avg Reward = 117.23, Success Rate = 1.00
Episode 843: Avg Reward = 453.29, Success Rate = 1.00
Episode 844: Avg Reward = 92.42, Success Rate = 1.00
Episode 845: Avg Reward = 87.67, Success Rate = 1.00
Episode 846: Avg Reward = 117.23, Success Rate = 1.00
Episode 847: Avg Reward = 453.29, Success Rate = 1.00
Episode 848: Avg Reward = 92.42, Success Rate = 1.00
Episode 849: Avg Reward = 87.67, Success Rate = 1.00
Episode 850: Avg Reward = 117.23, Success Rate = 1.00
Episode 851: Avg Reward = 453.29, Success Rate = 1.00
Episode 852: Avg Reward = 92.42, Success Rate = 1.00
Episode 853: Avg Reward = 87.67, Success Rate = 1.00
Episode 854: Avg Reward = 117.23, Success Rate = 1.00
Episode 855: Avg Reward = 453.29, Success Rate = 1.00
Episode 856: Avg Reward = 92.42, Success Rate = 1.00
Episode 857: Avg Reward = 87.67, Success Rate = 1.00
Episode 858: Avg Reward = 117.23, Success Rate = 1.00
Episode 859: Avg Reward = 453.29, Success Rate = 1.00
Episode 860: Avg Reward = 92.42, Success Rate = 1.00
Episode 861: Avg Reward = 87.67, Success Rate = 1.00
Episode 862: Avg Reward = 117.23, Success Rate = 1.00
Episode 863: Avg Reward = 453.29, Success Rate = 1.00
Episode 864: Avg Reward = 92.42, Success Rate = 1.00
Episode 865: Avg Reward = 87.67, Success Rate = 1.00
Episode 866: Avg Reward = 117.23, Success Rate = 1.00
Episode 867: Avg Reward = 453.29, Success Rate = 1.00
Episode 868: Avg Reward = 92.42, Success Rate = 1.00
Episode 869: Avg Reward = 87.67, Success Rate = 1.00
Episode 870: Avg Reward = 117.23, Success Rate = 1.00
Episode 871: Avg Reward = 453.29, Success Rate = 1.00
Episode 872: Avg Reward = 92.42, Success Rate = 1.00
Episode 873: Avg Reward = 87.67, Success Rate = 1.00
Episode 874: Avg Reward = 117.23, Success Rate = 1.00
Episode 875: Avg Reward = 453.29, Success Rate = 1.00
Episode 876: Avg Reward = 92.42, Success Rate = 1.00
Episode 877: Avg Reward = 87.67, Success Rate = 1.00
Episode 878: Avg Reward = 117.23, Success Rate = 1.00
Episode 879: Avg Reward = 453.29, Success Rate = 1.00
Episode 880: Avg Reward = 92.42, Success Rate = 1.00
Episode 881: Avg Reward = 87.67, Success Rate = 1.00
Episode 882: Avg Reward = 117.23, Success Rate = 1.00
Episode 883: Avg Reward = 453.29, Success Rate = 1.00
Episode 884: Avg Reward = 92.42, Success Rate = 1.00
Episode 885: Avg Reward = 87.67, Success Rate = 1.00
Episode 886: Avg Reward = 117.23, Success Rate = 1.00
Episode 887: Avg Reward = 453.29, Success Rate = 1.00
Episode 888: Avg Reward = 92.42, Success Rate = 1.00
Episode 889: Avg Reward = 87.67, Success Rate = 1.00
Episode 890: Avg Reward = 117.23, Success Rate = 1.00
Episode 891: Avg Reward = 453.29, Success Rate = 1.00
Episode 892: Avg Reward = 92.42, Success Rate = 1.00
Episode 893: Avg Reward = 87.67, Success Rate = 1.00
Episode 894: Avg Reward = 117.23, Success Rate = 1.00
Episode 895: Avg Reward = 453.29, Success Rate = 1.00
Episode 896: Avg Reward = 92.42, Success Rate = 1.00
Episode 897: Avg Reward = 87.67, Success Rate = 1.00
Episode 898: Avg Reward = 117.23, Success Rate = 1.00
Episode 899: Avg Reward = 453.29, Success Rate = 1.00
Episode 900: Avg Reward = 92.42, Success Rate = 1.00
Episode 901: Avg Reward = 87.67, Success Rate = 1.00
Episode 902: Avg Reward = 117.23, Success Rate = 1.00
Episode 903: Avg Reward = 453.29, Success Rate = 1.00
Episode 904: Avg Reward = 92.42, Success Rate = 1.00
Episode 905: Avg Reward = 87.67, Success Rate = 1.00
Episode 906: Avg Reward = 117.23, Success Rate = 1.00
Episode 907: Avg Reward = 453.29, Success Rate = 1.00
Episode 908: Avg Reward = 92.42, Success Rate = 1.00
Episode 909: Avg Reward = 87.67, Success Rate = 1.00
Episode 910: Avg Reward = 117.23, Success Rate = 1.00
Episode 911: Avg Reward = 453.29, Success Rate = 1.00
Episode 912: Avg Reward = 92.42, Success Rate = 1.00
Episode 913: Avg Reward = 87.67, Success Rate = 1.00
Episode 914: Avg Reward = 117.23, Success Rate = 1.00
Episode 915: Avg Reward = 453.29, Success Rate = 1.00
Episode 916: Avg Reward = 92.42, Success Rate = 1.00
Episode 917: Avg Reward = 87.67, Success Rate = 1.00
Episode 918: Avg Reward = 117.23, Success Rate = 1.00
Episode 919: Avg Reward = 453.29, Success Rate = 1.00
Episode 920: Avg Reward = 92.42, Success Rate = 1.00
Episode 921: Avg Reward = 87.67, Success Rate = 1.00
Episode 922: Avg Reward = 117.23, Success Rate = 1.00
Episode 923: Avg Reward = 453.29, Success Rate = 1.00
Episode 924: Avg Reward = 92.42, Success Rate = 1.00
Episode 925: Avg Reward = 87.67, Success Rate = 1.00
Episode 926: Avg Reward = 117.23, Success Rate = 1.00
Episode 927: Avg Reward = 453.29, Success Rate = 1.00
Episode 928: Avg Reward = 92.42, Success Rate = 1.00
Episode 929: Avg Reward = 87.67, Success Rate = 1.00
Episode 930: Avg Reward = 117.23, Success Rate = 1.00
Episode 931: Avg Reward = 453.29, Success Rate = 1.00
Episode 932: Avg Reward = 92.42, Success Rate = 1.00
Episode 933: Avg Reward = 87.67, Success Rate = 1.00
Episode 934: Avg Reward = 117.23, Success Rate = 1.00
Episode 935: Avg Reward = 453.29, Success Rate = 1.00
Episode 936: Avg Reward = 92.42, Success Rate = 1.00
Episode 937: Avg Reward = 87.67, Success Rate = 1.00
Episode 938: Avg Reward = 117.23, Success Rate = 1.00
Episode 939: Avg Reward = 453.29, Success Rate = 1.00
Episode 940: Avg Reward = 92.42, Success Rate = 1.00
Episode 941: Avg Reward = 87.67, Success Rate = 1.00
Episode 942: Avg Reward = 117.23, Success Rate = 1.00
Episode 943: Avg Reward = 453.29, Success Rate = 1.00
Episode 944: Avg Reward = 92.42, Success Rate = 1.00
Episode 945: Avg Reward = 87.67, Success Rate = 1.00
Episode 946: Avg Reward = 117.23, Success Rate = 1.00
Episode 947: Avg Reward = 453.29, Success Rate = 1.00
Episode 948: Avg Reward = 92.42, Success Rate = 1.00
Episode 949: Avg Reward = 87.67, Success Rate = 1.00
Episode 950: Avg Reward = 117.23, Success Rate = 1.00
Episode 951: Avg Reward = 453.29, Success Rate = 1.00
Episode 952: Avg Reward = 92.42, Success Rate = 1.00
Episode 953: Avg Reward = 87.67, Success Rate = 1.00
Episode 954: Avg Reward = 117.23, Success Rate = 1.00
Episode 955: Avg Reward = 453.29, Success Rate = 1.00
Episode 956: Avg Reward = 92.42, Success Rate = 1.00
Episode 957: Avg Reward = 87.67, Success Rate = 1.00
Episode 958: Avg Reward = 117.23, Success Rate = 1.00
Episode 959: Avg Reward = 453.29, Success Rate = 1.00
Episode 960: Avg Reward = 92.42, Success Rate = 1.00
Episode 961: Avg Reward = 87.67, Success Rate = 1.00
Episode 962: Avg Reward = 117.23, Success Rate = 1.00
Episode 963: Avg Reward = 453.29, Success Rate = 1.00
