episodes,Success rate,mode
278,0.8854166666666666,Training_normal
280,0.878968253968254,Training_normal
282,0.8809523809523809,Training_normal
284,0.8854166666666666,Training_normal
286,0.8849206349206349,Training_normal
288,0.8774801587301587,Training_normal
290,0.8794642857142857,Training_normal
292,0.8774801587301587,Training_normal
294,0.8759920634920635,Training_normal
296,0.8809523809523809,Training_normal
298,0.878968253968254,Training_normal
300,0.8799603174603174,Training_normal
302,0.8864087301587301,Training_normal
304,0.8829365079365079,Training_normal
306,0.8883928571428571,Training_normal
308,0.8908730158730159,Training_normal
310,0.8933531746031746,Training_normal
312,0.8963293650793651,Training_normal
314,0.8998015873015873,Training_normal
316,0.8993055555555556,Training_normal
318,0.8993055555555556,Training_normal
320,0.9012896825396826,Training_normal
322,0.9032738095238095,Training_normal
324,0.9052579365079365,Training_normal
326,0.9027777777777778,Training_normal
328,0.8948412698412699,Training_normal
330,0.8963293650793651,Training_normal
332,0.8973214285714286,Training_normal
334,0.8978174603174603,Training_normal
336,0.8993055555555556,Training_normal
338,0.8978174603174603,Training_normal
340,0.9027777777777778,Training_normal
342,0.9107142857142857,Training_normal
344,0.9122023809523809,Training_normal
346,0.9151785714285714,Training_normal
348,0.9176587301587301,Training_normal
350,0.9156746031746031,Training_normal
352,0.9196428571428571,Training_normal
354,0.9206349206349206,Training_normal
356,0.9176587301587301,Training_normal
358,0.9211309523809523,Training_normal
360,0.9226190476190477,Training_normal
362,0.9231150793650794,Training_normal
364,0.9250992063492064,Training_normal
366,0.9241071428571429,Training_normal
368,0.9191468253968254,Training_normal
370,0.9221230158730159,Training_normal
372,0.9216269841269841,Training_normal
374,0.9181547619047619,Training_normal
376,0.9186507936507936,Training_normal
378,0.9216269841269841,Training_normal
380,0.9255952380952381,Training_normal
382,0.9325396825396826,Training_normal
384,0.9370039682539683,Training_normal
386,0.9330357142857143,Training_normal
388,0.9320436507936508,Training_normal
390,0.9330357142857143,Training_normal
392,0.9320436507936508,Training_normal
394,0.9285714285714286,Training_normal
396,0.9275793650793651,Training_normal
398,0.9236111111111112,Training_normal
400,0.9241071428571429,Training_normal
402,0.9305555555555556,Training_normal
404,0.9315476190476191,Training_normal
406,0.9330357142857143,Training_normal
408,0.9370039682539683,Training_normal
410,0.9370039682539683,Training_normal
412,0.941468253968254,Training_normal
414,0.941468253968254,Training_normal
416,0.9399801587301587,Training_normal
418,0.941468253968254,Training_normal
420,0.9434523809523809,Training_normal
422,0.9384920634920635,Training_normal
424,0.939484126984127,Training_normal
426,0.935515873015873,Training_normal
428,0.939484126984127,Training_normal
430,0.9375,Training_normal
432,0.935515873015873,Training_normal
434,0.9330357142857143,Training_normal
436,0.9384920634920635,Training_normal
438,0.9389880952380952,Training_normal
440,0.9424603174603174,Training_normal
442,0.9399801587301587,Training_normal
444,0.9384920634920635,Training_normal
446,0.9419642857142857,Training_normal
448,0.9459325396825397,Training_normal
450,0.9429563492063492,Training_normal
452,0.9389880952380952,Training_normal
454,0.9375,Training_normal
456,0.9399801587301587,Training_normal
458,0.9439484126984127,Training_normal
460,0.9429563492063492,Training_normal
462,0.9399801587301587,Training_normal
464,0.9429563492063492,Training_normal
466,0.9474206349206349,Training_normal
468,0.9513888888888888,Training_normal
470,0.9479166666666666,Training_normal
472,0.9499007936507936,Training_normal
474,0.9503968253968254,Training_normal
476,0.9533730158730159,Training_normal
478,0.9568452380952381,Training_normal
480,0.9583333333333334,Training_normal
482,0.9553571428571429,Training_normal
484,0.9613095238095238,Training_normal
486,0.9613095238095238,Training_normal
488,0.9573412698412699,Training_normal
490,0.9558531746031746,Training_normal
492,0.9518849206349206,Training_normal
494,0.9518849206349206,Training_normal
496,0.9533730158730159,Training_normal
498,0.9553571428571429,Training_normal
500,0.9533730158730159,Training_normal
502,0.9573412698412699,Training_normal
504,0.9608134920634921,Training_normal
506,0.9632936507936508,Training_normal
508,0.9608134920634921,Training_normal
510,0.9593253968253969,Training_normal
512,0.9573412698412699,Training_normal
514,0.9573412698412699,Training_normal
516,0.9583333333333334,Training_normal
518,0.9563492063492064,Training_normal
520,0.9573412698412699,Training_normal
522,0.9573412698412699,Training_normal
524,0.9608134920634921,Training_normal
526,0.9623015873015873,Training_normal
528,0.9642857142857143,Training_normal
530,0.9637896825396826,Training_normal
532,0.9652777777777778,Training_normal
534,0.9627976190476191,Training_normal
536,0.9652777777777778,Training_normal
538,0.9637896825396826,Training_normal
540,0.9657738095238095,Training_normal
542,0.9662698412698413,Training_normal
544,0.966765873015873,Training_normal
546,0.96875,Training_normal
548,0.9697420634920635,Training_normal
550,0.970734126984127,Training_normal
552,0.9732142857142857,Training_normal
554,0.9702380952380952,Training_normal
556,0.9702380952380952,Training_normal
558,0.9692460317460317,Training_normal
560,0.964781746031746,Training_normal
562,0.9677579365079365,Training_normal
564,0.9672619047619048,Training_normal
566,0.9672619047619048,Training_normal
568,0.966765873015873,Training_normal
570,0.9662698412698413,Training_normal
572,0.964781746031746,Training_normal
574,0.966765873015873,Training_normal
576,0.9623015873015873,Training_normal
578,0.9593253968253969,Training_normal
580,0.9558531746031746,Training_normal
582,0.9583333333333334,Training_normal
584,0.9632936507936508,Training_normal
586,0.96875,Training_normal
588,0.96875,Training_normal
590,0.9702380952380952,Training_normal
592,0.9751984126984127,Training_normal
594,0.9781746031746031,Training_normal
596,0.9761904761904762,Training_normal
598,0.9717261904761905,Training_normal
600,0.9697420634920635,Training_normal
602,0.9732142857142857,Training_normal
604,0.9766865079365079,Training_normal
606,0.9751984126984127,Training_normal
608,0.9751984126984127,Training_normal
610,0.9756944444444444,Training_normal
612,0.9771825396825397,Training_normal
614,0.9796626984126984,Training_normal
616,0.9771825396825397,Training_normal
618,0.9766865079365079,Training_normal
620,0.9781746031746031,Training_normal
622,0.9801587301587301,Training_normal
624,0.9816468253968254,Training_normal
626,0.9826388888888888,Training_normal
628,0.9821428571428571,Training_normal
630,0.9826388888888888,Training_normal
632,0.9801587301587301,Training_normal
634,0.9811507936507936,Training_normal
636,0.9806547619047619,Training_normal
638,0.9801587301587301,Training_normal
640,0.9821428571428571,Training_normal
642,0.9831349206349206,Training_normal
644,0.9851190476190477,Training_normal
646,0.9871031746031746,Training_normal
648,0.9871031746031746,Training_normal
650,0.9861111111111112,Training_normal
652,0.9856150793650794,Training_normal
654,0.9821428571428571,Training_normal
656,0.9801587301587301,Training_normal
658,0.9806547619047619,Training_normal
660,0.9811507936507936,Training_normal
662,0.9811507936507936,Training_normal
664,0.9821428571428571,Training_normal
666,0.9826388888888888,Training_normal
668,0.9846230158730159,Training_normal
670,0.9851190476190477,Training_normal
672,0.9821428571428571,Training_normal
674,0.9806547619047619,Training_normal
676,0.9816468253968254,Training_normal
678,0.9826388888888888,Training_normal
680,0.9836309523809523,Training_normal
682,0.9851190476190477,Training_normal
684,0.9846230158730159,Training_normal
686,0.9866071428571429,Training_normal
688,0.9885912698412699,Training_normal
690,0.9861111111111112,Training_normal
692,0.9856150793650794,Training_normal
694,0.9856150793650794,Training_normal
696,0.9821428571428571,Training_normal
698,0.9831349206349206,Training_normal
700,0.9836309523809523,Training_normal
702,0.9836309523809523,Training_normal
704,0.9851190476190477,Training_normal
706,0.9841269841269841,Training_normal
708,0.9851190476190477,Training_normal
710,0.9880952380952381,Training_normal
712,0.9871031746031746,Training_normal
714,0.9871031746031746,Training_normal
716,0.9871031746031746,Training_normal
718,0.9846230158730159,Training_normal
720,0.9851190476190477,Training_normal
722,0.9846230158730159,Training_normal
724,0.9841269841269841,Training_normal
726,0.9846230158730159,Training_normal
728,0.9836309523809523,Training_normal
730,0.9831349206349206,Training_normal
732,0.9856150793650794,Training_normal
734,0.9861111111111112,Training_normal
736,0.9866071428571429,Training_normal
738,0.9856150793650794,Training_normal
740,0.9875992063492064,Training_normal
742,0.9880952380952381,Training_normal
744,0.9895833333333334,Training_normal
746,0.9880952380952381,Training_normal
748,0.9885912698412699,Training_normal
750,0.9871031746031746,Training_normal
752,0.9880952380952381,Training_normal
754,0.9871031746031746,Training_normal
756,0.9875992063492064,Training_normal
758,0.9875992063492064,Training_normal
760,0.9910714285714286,Training_normal
762,0.9910714285714286,Training_normal
764,0.9900793650793651,Training_normal
766,0.9910714285714286,Training_normal
768,0.9905753968253969,Training_normal
770,0.9915674603174603,Training_normal
772,0.9905753968253969,Training_normal
774,0.9900793650793651,Training_normal
776,0.9895833333333334,Training_normal
778,0.9910714285714286,Training_normal
780,0.9920634920634921,Training_normal
782,0.9930555555555556,Training_normal
784,0.9925595238095238,Training_normal
786,0.9935515873015873,Training_normal
788,0.9940476190476191,Training_normal
790,0.9950396825396826,Training_normal
792,0.9965277777777778,Training_normal
794,0.9950396825396826,Training_normal
796,0.9945436507936508,Training_normal
798,0.9940476190476191,Training_normal
800,0.9935515873015873,Training_normal
802,0.9930555555555556,Training_normal
804,0.9930555555555556,Training_normal
806,0.9930555555555556,Training_normal
808,0.9935515873015873,Training_normal
810,0.9935515873015873,Training_normal
812,0.9935515873015873,Training_normal
814,0.9925595238095238,Training_normal
816,0.9930555555555556,Training_normal
818,0.9925595238095238,Training_normal
820,0.9920634920634921,Training_normal
822,0.9920634920634921,Training_normal
824,0.9915674603174603,Training_normal
826,0.9925595238095238,Training_normal
828,0.9945436507936508,Training_normal
830,0.9930555555555556,Training_normal
832,0.9925595238095238,Training_normal
834,0.9925595238095238,Training_normal
836,0.9930555555555556,Training_normal
838,0.9925595238095238,Training_normal
840,0.9920634920634921,Training_normal
842,0.9910714285714286,Training_normal
844,0.9910714285714286,Training_normal
846,0.9915674603174603,Training_normal
848,0.9925595238095238,Training_normal
850,0.9925595238095238,Training_normal
852,0.9950396825396826,Training_normal
854,0.996031746031746,Training_normal
856,0.9970238095238095,Training_normal
858,0.9975198412698413,Training_normal
860,0.9975198412698413,Training_normal
862,0.9970238095238095,Training_normal
864,0.9965277777777778,Training_normal
866,0.9965277777777778,Training_normal
868,0.9955357142857143,Training_normal
870,0.9950396825396826,Training_normal
872,0.996031746031746,Training_normal
874,0.9955357142857143,Training_normal
876,0.9955357142857143,Training_normal
878,0.9950396825396826,Training_normal
880,0.9940476190476191,Training_normal
882,0.9940476190476191,Training_normal
884,0.9940476190476191,Training_normal
886,0.9940476190476191,Training_normal
888,0.9945436507936508,Training_normal
890,0.9945436507936508,Training_normal
892,0.9950396825396826,Training_normal
894,0.9955357142857143,Training_normal
896,0.9965277777777778,Training_normal
898,0.996031746031746,Training_normal
900,0.996031746031746,Training_normal
902,0.9970238095238095,Training_normal
904,0.9965277777777778,Training_normal
906,0.9975198412698413,Training_normal
908,0.9975198412698413,Training_normal
910,0.9970238095238095,Training_normal
912,0.9965277777777778,Training_normal
914,0.996031746031746,Training_normal
916,0.996031746031746,Training_normal
918,0.9970238095238095,Training_normal
920,0.9965277777777778,Training_normal
922,0.9965277777777778,Training_normal
924,0.9950396825396826,Training_normal
926,0.996031746031746,Training_normal
928,0.9965277777777778,Training_normal
930,0.9965277777777778,Training_normal
932,0.996031746031746,Training_normal
934,0.9950396825396826,Training_normal
936,0.9945436507936508,Training_normal
938,0.996031746031746,Training_normal
940,0.996031746031746,Training_normal
942,0.996031746031746,Training_normal
944,0.996031746031746,Training_normal
946,0.9940476190476191,Training_normal
948,0.9955357142857143,Training_normal
950,0.9965277777777778,Training_normal
952,0.9970238095238095,Training_normal
954,0.9970238095238095,Training_normal
956,0.9965277777777778,Training_normal
958,0.9955357142857143,Training_normal
960,0.9965277777777778,Training_normal
962,0.9955357142857143,Training_normal
964,0.9950396825396826,Training_normal
966,0.9935515873015873,Training_normal
968,0.9915674603174603,Training_normal
970,0.9915674603174603,Training_normal
972,0.9925595238095238,Training_normal
974,0.9935515873015873,Training_normal
976,0.9945436507936508,Training_normal
978,0.9930555555555556,Training_normal
980,0.9930555555555556,Training_normal
982,0.9945436507936508,Training_normal
984,0.9950396825396826,Training_normal
986,0.9950396825396826,Training_normal
988,0.9945436507936508,Training_normal
990,0.9945436507936508,Training_normal
992,0.9955357142857143,Training_normal
994,0.9965277777777778,Training_normal
996,0.9975198412698413,Training_normal
998,0.9965277777777778,Training_normal
